Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Dunk Low,70.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3898364810-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00f2f_n4ikmFs2ZCdBzHZDdTogqa6z/310x430/1703070461.jpeg?s=9c0dfa3ebc9003602c586302d87131169e2155ef,PAYS-BAS,Women
Nike schoenen dames,,"15,00 €",NOIR,Nike,https://www.vinted.fr/items/3763590024-nike-schoenen-dames-bieden-mag?referrer=catalog,https://images1.vinted.net/t/02_0251e_c3N83JTZwXgaf8AFXxDLeYeV/310x430/1700058264.jpeg?s=50cc90445c590e7fdabcaf3d0461041bb54c0600,"AMSTERDAM, PAYS-BAS",Women
Woman Nike Dunk Low ,80.0,NIKE,"BORDEAUX, MARINE",40,https://www.vinted.fr/items/3871928496-woman-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_001d4_Cx7Audusd5wXT6EGYfNa5WY4/310x430/1702307416.jpeg?s=df16e8fea276a74360cbdf9addc9ab2bfc00e420,"SCHIEDAM, PAYS-BAS",Women
"Nike air max maat 38,5",10.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3796432045-nike-air-max-maat-385?referrer=catalog,https://images1.vinted.net/t/02_015ae_Gz2SpjocMMC1YeAduU7WPfL4/310x430/1700677550.jpeg?s=ac87c72d3cd1c9579969dfa6dd9922f55bc4ed26,PAYS-BAS,Women
Voetbalschoenen jongens,30.0,NIKE,"NOIR, ARGENTÉ",36,https://www.vinted.fr/items/3843101317-voetbalschoenen-jongens?referrer=catalog,https://images1.vinted.net/t/01_025af_ip67u992vrzV3uQMbdZ8gtzW/310x430/1701647029.jpeg?s=cc56883e2b90998def0ba70b6539fd0a2449fb2c,"VENLO, PAYS-BAS",Women
Nike Blazers,25.0,NIKE,"ROUGE, BLANC",37,https://www.vinted.fr/items/3284941006-nike-blazers?referrer=catalog,https://images1.vinted.net/t/02_00b33_pbbJMF46dL7DyNtxQaR1CuL5/310x430/1690482969.jpeg?s=6e4de123f136490cb969e4ecf1ce9ec46d95a323,"WACHTEBEKE, BELGIQUE",Women
Beige Nike schoenen ,12.5,NIKE,BEIGE,38,https://www.vinted.fr/items/3732237183-beige-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/02_01a20_gfAvgz1Gnsnb7rhD9FzZwdAp/310x430/1699471883.jpeg?s=19a172a56f6056fc9274024f8f9b26ec74ade1df,"'S-GRAVENHAGE, PAYS-BAS",Women
Nike dunk ski high,50.0,NIKE,"TURQUOISE, VERT FONCÉ",42,https://www.vinted.fr/items/3305697243-nike-dunk-ski-high?referrer=catalog,https://images1.vinted.net/t/03_00f9c_5bj5yGK876Fym8vHUwDvVvsK/310x430/1690984997.jpeg?s=47b5736c3a91bda3af8c5476cec4746f1e462514,"GRONINGEN, PAYS-BAS",Women
nike shoes,20.0,NIKE,"NOIR, MULTICOLORE",38.5,https://www.vinted.fr/items/3432819240-nike-shoes?referrer=catalog,https://images1.vinted.net/t/02_014b2_tz7UupiPJmxeKWxCB5tbqa9k/310x430/1693810622.jpeg?s=9ab8fde7ded46a7374f3e7eea4677f741df1db54,PAYS-BAS,Women
Nike dunk high CLOT Flux,95.0,NIKE,"GRIS, ARGENTÉ",40,https://www.vinted.fr/items/3453396706-nike-dunk-high-clot-flux?referrer=catalog,https://images1.vinted.net/t/03_00eed_saBdKDDcLzFQJZ33hVnjytGJ/310x430/1694282348.jpeg?s=ad8456ac0041ec327c81fce68a1fb2dc701fd8c5,"GRONINGEN, PAYS-BAS",Women
Rode sneakers van Nike,6.5,NIKE,"ROUGE, BORDEAUX",38,https://www.vinted.fr/items/2544970010-rode-sneakers-van-nike?referrer=catalog,https://images1.vinted.net/t/02_0261b_EFr52LGqMQiczcBT12zbGrW2/310x430/1672416574.jpeg?s=31d6c87dd0dcd10b8a40757eb45ce23c71390c1b,"TORHOUT, BELGIQUE",Women
Nike p6000,85.0,NIKE,"BLANC, ARGENTÉ",37.5,https://www.vinted.fr/items/3652884334-nike-p6000?referrer=catalog,https://images1.vinted.net/t/03_0240a_Y9bC5zYvz3SQ6sjPTL7kPpGy/310x430/1698061325.jpeg?s=5e97de58a82c6062dedab9c929dea4cb859f0a30,"NIJMEGEN, PAYS-BAS",Women
Zwart rode Nike schoenen,35.0,NIKE,"NOIR, ROUGE",38.5,https://www.vinted.fr/items/3848937992-zwart-rode-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/01_01934_tUU1CPmCJjdjXUmYe1ZXvPg4/310x430/1701792105.jpeg?s=e1cb3963df0b3116b7e6b657816606212bf04185,PAYS-BAS,Women
Nike Air Max 720,40.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/3784005235-nike-air-max-720?referrer=catalog,https://images1.vinted.net/t/01_00a1b_NF89DGAL3Kowsojd954YTpoq/310x430/1700426019.jpeg?s=1a05da2c02cfab126bce033d330b649efc7fb8fd,"LEEUWARDEN, PAYS-BAS",Women
