Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
NIKE Air Force 1 flyknit. ,80.0,NIKE,"NOIR, GRIS","44,5",https://www.vinted.fr/items/3878078599-nike-air-force-1-flyknit?referrer=catalog,https://images1.vinted.net/t/03_00660_NdkznQvRfNuQPXbWoxB5n32M/310x430/1702466534.jpeg?s=ff43cd06a872c02e534c4555d5d089f737585a9d,"RHOON, PAYS-BAS",Women
Nike Air Force 1,85.0,NIKE,"BLEU CLAIR, BLEU","44,5",https://www.vinted.fr/items/3850375214-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0140e_cku6v7LDPsZ2kK46NzEo8ZXd/310x430/1701816368.jpeg?s=8acad7d9dd170737ef32ba7d83df904744af8ca8,"BILBAO, ESPAGNE",Women
Nike Air Force 1 Duckboot 42,75.0,NIKE,NOIR,42,https://www.vinted.fr/items/3886656735-nike-air-force-1-duckboot-42?referrer=catalog,https://images1.vinted.net/t/03_0037a_3uqE9APxZ3QRbi22zUGCMLZj/310x430/1702719995.jpeg?s=a4fda3c8611d2833536a46473e48ade155baaf48,"MIJAS, ESPAGNE",Women
Nike Air force 1,60.0,NIKE,BLANC,40,https://www.vinted.fr/items/3842258194-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0055e_PZwzBV21AZQ5tM9G6Yd4STiZ/310x430/1701630927.jpeg?s=44666b36aed6f37f946a983c72703c64653c31f0,"MALAGA, ESPAGNE",Women
Nike Air Force 1,71.0,NIKE,BLANC,46,https://www.vinted.fr/items/3726346323-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02642_cfJB96EJdhCkYDAQ95QLH45L/310x430/1699366695.jpeg?s=6af63114316ec92e78ed58fc298000ed86a5ea93,"VILA NOVA DE FAMALICÃO, PORTUGAL",Women
Air force 1,60.0,NIKE,BLANC,50,https://www.vinted.fr/items/3543876312-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01921_j2uspmXfCG1miPY8pBxYbhzY/310x430/1696087487.jpeg?s=0afb5870ea6fc4a21c74c40228a4e3fdc005148e,FRANCE,Women
Nike air force 1,85.0,NIKE,NOIR,43,https://www.vinted.fr/items/3727676541-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00a62_ovprseDipQVMvJAHabyRAYN3/310x430/1699383215.jpeg?s=d5ac0dd1910b03ee5c26661c968d79fb1632b5e5,ESPAGNE,Women
Dunk Low Grey Frog,85.0,NIKE,"GRIS, BLANC",43,https://www.vinted.fr/items/3358183152-dunk-low-grey-frog,https://images1.vinted.net/t/02_014e8_Em4hvyq6HSxVGjiJEi2L2oLe/310x430/1692205348.jpeg?s=9c49da47cd1a0b74101e3ee6d4ce5e226f2d79eb,"CERNEUX, FRANCE",Women
Nike Air force 1,78.0,NIKE,BLANC,43,https://www.vinted.fr/items/3856815867-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02022_usezmVEDLG28WYCWhHkieGiD/310x430/1701975516.jpeg?s=48d6d1b57043584119f3be0d699ee1cf857b3344,"ARLON, BELGIQUE",Women
Air force 1,25.0,NIKE,"NOIR, BLANC","41,5",https://www.vinted.fr/items/3842114783-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0250c_LZBwv2n3zFFpM7VdWRe3CVeA/310x430/1701629220.jpeg?s=0dd9e43c2e3a9b6f0f99e9c82b252fe60cefa862,ITALIE,Women
Nike Air Force 1,29.0,NIKE,BLANC,39,https://www.vinted.fr/items/3816172723-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00db4_E8GC6d3r95Lp5EVVrM8MLzc2/310x430/1701085738.jpeg?s=11ac52163dc7d07a2cdaee170b8a51176f5d0970,"SAN DONATO MILANESE, ITALIE",Women
Nike air force 1 ,40.0,NIKE,NOIR,"38,5",https://www.vinted.fr/items/3760278596-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0238c_SxdZA9fAN2vsFvS8B6bpZswX/310x430/1699984226.jpeg?s=7d2ed2de7c47bec4d99beb31425c0fdaf05ea62c,"PIANIGA, ITALIE",Women
Air force ,80.0,NIKE,BLEU,41,https://www.vinted.fr/items/3865435047-air-force?referrer=catalog,https://images1.vinted.net/t/03_00231_nTK45TW7nVQckjRjspvmPKH4/310x430/1702200746.jpeg?s=a0cfd6b3fc42cc62da80e5a2500752204751f962,"SÉRÉZIN-DU-RHÔNE, FRANCE",Women
Air force 1 ,75.0,NIKE,"NOIR, KAKI","42,5",https://www.vinted.fr/items/3431188045-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_02640_8ZCJkAjwnZG6avDQZjLS1sPd/310x430/1693759309.jpeg?s=331b9e0ab6a56eaf6aa17372f351c4df2a69f495,"MARCHIENNE-AU-PONT, BELGIQUE",Women
Air force 1 ,28.0,NIKE,BLANC,"44,5",https://www.vinted.fr/items/3720984516-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00ad7_qyEWzbsCDoePEDMWtPUnd91z/310x430/1699270501.jpeg?s=db8d060ca71565860355f2539fb69827d07ee252,"MARTIGUES, FRANCE",Women
Nike air force 1,15.0,NIKE,NOIR,40,https://www.vinted.fr/items/3705000888-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01fa3_Z8K9yjWYCA18nSh3AEpCq4UE/310x430/1699017854.jpeg?s=30c34b62ba4636314eb4ab4302cd9f8fe29d60a0,ITALIE,Women
Air force 1,50.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3709674799-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_008e8_QQRmmowvr2ChvvRrETsCeoJR/310x430/1699103780.jpeg?s=60852e1193dfe0d9ab2b3a8e1c2aa4a1f86d7503,"DUNEAU, FRANCE",Women
Nike Air Force 1,100.0,NIKE,BLANC,42,https://www.vinted.fr/items/3856818009-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0221c_Qj6NZS4DGSWnuYC8JqwYkyXm/310x430/1702072992.jpeg?s=70dbe9b1c33317caa082d6190715eedeeaf724d8,FRANCE,Women
Nike Air Force 1 ,10.0,NIKE,"NOIR, BLANC","38,5",https://www.vinted.fr/items/3429149487-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_005b1_6tyTfTamVzKbS7hUXHbkCa3Y/310x430/1693742499.jpeg?s=188e74ac87db1f2055e09c72e0b4b5865ec1eaf5,"MEDICINA, ITALIE",Women
Air force 1,97.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/2792171238-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02372_CSvvgDLVgQscU9vfn3MLrKgs/310x430/1678891133.jpeg?s=8f90c6ba8ab540a3da77f35ba512ff13f3cb131e,"COURBEVOIE, FRANCE",Women
Nike air force 1,25.0,NIKE,NOIR,40,https://www.vinted.fr/items/3487230799-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01a61_R9L9rPbRNofMXBoAHgKcBM9i/310x430/1694979508.jpeg?s=d55ab2498bbd8934b9d289466084a479bb69fea5,"NISCEMI, ITALIE",Women
Air force 1 ,40.0,NIKE,BLANC,44,https://www.vinted.fr/items/3795804076-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0080d_Bq2PQLW7rqA8DDfPaoAEuvsf/310x430/1700669918.jpeg?s=489835b2bcd43eff3f87805a2130507e70a9c434,"AIX-EN-PROVENCE, FRANCE",Women
Nike air force 1,65.0,NIKE,BLANC,42,https://www.vinted.fr/items/3520012451-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_012ff_6pKAuV8BLEbtJ5ksC5qoVX6C/310x430/1695600207.jpeg?s=2199fedec1720345a7272cf9e0c666abab90aa69,"SAINT-AMAND-MONTROND, FRANCE",Women
Nike Air Force 1,20.0,NIKE,NOIR,40,https://www.vinted.fr/items/3750369766-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00967_YLJed2mEqDMeF5JoWBhMXjSn/310x430/1699953500.jpeg?s=0d48f9af4b81d782e45ec8e9a1ffa7d1a8dea43f,"ANCONA, ITALIE",Women
Nike Air Force 1,60.0,NIKE,"BLANC, BEIGE",44,https://www.vinted.fr/items/3854076396-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01570_6JBKd6tJdrkpwfVjg9FJu9Q8/310x430/1701903009.jpeg?s=5bd6c6f70a3bfb6d469a3a4437af0fd7c1104f89,FRANCE,Women
Nike air force 1,50.0,NIKE,GRIS,43,https://www.vinted.fr/items/3515211251-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01a35_g7n8uG6km6vk8tc3PVDZWomY/310x430/1695551936.jpeg?s=16ab23e5f104b5c23ae23fd250662fef0efdd1f6,"BARCELONA, ESPAGNE",Women
Nike air force 1,65.0,NIKE,"BLANC, BLEU","42,5",https://www.vinted.fr/items/3721139663-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01568_ZnnwW6bHCJ2iJq5NYYxzwcWW/310x430/1699272246.jpeg?s=098c9265b3040bd4c9c057fc5c038511e9e503f9,FRANCE,Women
Nike air force 1,80.0,NIKE,"BLANC, ARGENTÉ",40,https://www.vinted.fr/items/3831445256-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01297_bbvNz6v5WUptrg5HHJmYfCKT/310x430/1701423892.jpeg?s=59ba41dc9a605814e8fdf2215ceedb01cc80a8c7,ESPAGNE,Women
Air force 1,29.99,NIKE,BLANC,39,https://www.vinted.fr/items/2997385386-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01f9b_xsg3YngrptQ1LYoB7pbaTqTF/310x430/1683568045.jpeg?s=b702ce7a429561f5d3b0e9abe2d50b3a6d3d2c76,"BASLY, FRANCE",Women
Air Force 1 ,89.0,NIKE,"BLANC, MULTICOLORE","44,5",https://www.vinted.fr/items/3740699524-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_018d2_svrzqbDJ6nRab8Rd6QaV2TNL/310x430/1699651203.jpeg?s=ddffd2ceffa8a584e65680a1f8c65b7f66658feb,ITALIE,Women
Air Force 1 ,40.0,NIKE,BEIGE,40,https://www.vinted.fr/items/3793789063-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_02617_FEbXdww22ndjhc1wByWvsdYm/310x430/1700646769.jpeg?s=7b4682ce2516bb94c811a4b04eb6335fa5c43101,"CASTELNAU-LE-LEZ, FRANCE",Women
Nike Air Force 1,60.0,NIKE,"NOIR, JAUNE",43,https://www.vinted.fr/items/3868986103-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00136_6iGo8ubsv4wxJt1v6T6APaZE/310x430/1702234645.jpeg?s=30081b46172231a141eff15167e234217774687d,"SCIONZIER, FRANCE",Women
Nike air force 1 low cut out swoosh grey taille 42,49.99,NIKE,"NOIR, GRIS",42,https://www.vinted.fr/items/3776737507-nike-air-force-1-low-cut-out-swoosh-grey-taille-42,https://images1.vinted.net/t/02_00a68_fCDpjTWJWMtYqgkQPHXUBuUz/310x430/1700324846.jpeg?s=6d0c75c17ffde7b3614c819d27c91733d5c36576,FRANCE,Women
Nike Air Force 1 ,30.0,NIKE,BEIGE,42,https://www.vinted.fr/items/2875082745-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00fb4_eBGBPhn4rUty7RLeG7dja1Hm/310x430/1680817608.jpeg?s=bb2d8ce617ace9500460a5f4e178996f807f50e9,"LA GAUDE, FRANCE",Women
Air force 1 ,20.0,NIKE,ROUGE,39,https://www.vinted.fr/items/3359382314-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01eac_U148VFRnTn78vR2K9qQD64eY/310x430/1692257274.jpeg?s=0f3e269bc755730b400ab110bdd6206baecdffcc,"SIRACUSA, ITALIE",Women
Nike Air Force 1,25.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/3692175905-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_007f3_AESgxqLZvnEV3Ecb7xP6AVwk/310x430/1698771422.jpeg?s=662305ddd81b552c8a5df0ee1a4a2c71b73d764a,"BRAGA, PORTUGAL",Women
Air Force 1,35.0,NIKE,BLANC,42,https://www.vinted.fr/items/3590674617-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02131_PkBJj7fTiXJ8zEAUtHuCKh49/310x430/1696953245.jpeg?s=8c3df1c1654449b8c40f2fb1389d17b68397b761,"LYON 03, FRANCE",Women
Air force 1  ,60.0,NIKE,"GRIS, BLANC",44,https://www.vinted.fr/items/3864123560-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_0014a_hrRgad6yeTVUe3pMubkDwAUM/310x430/1702146886.jpeg?s=7940f683ab752522c6ca588c54181a6b7ba1c406,"LA BACONNIÈRE, FRANCE",Women
Air Force 1 neuves ,100.0,NIKE,BLANC,44,https://www.vinted.fr/items/3876299988-air-force-1-neuves?referrer=catalog,https://images1.vinted.net/t/03_026d3_KVrfwzphrzALc6GVc7vwiakW/310x430/1702404703.jpeg?s=29ceb3fbaaaaa66e7255832fdcc10723c0619455,"COULOUNIEIX-CHAMIERS, FRANCE",Women
Air force 1 ,35.0,NIKE,BLANC,40,https://www.vinted.fr/items/3847212538-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_02413_9v6kQGhYNscLy5rEoc6dAMJM/310x430/1701766079.jpeg?s=43679e26bf26567553da07e590c210519ac8825b,"FAUCH, FRANCE",Women
air force 1,74.95,NIKE,BLANC,43,https://www.vinted.fr/items/3833402511-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00742_HYfrF2wPfL64sAob8ZSU3DRL/310x430/1701453583.jpeg?s=ce257549efd9044106fe00b49bbb37e2e94a9438,"GETAFE, ESPAGNE",Women
Air force 1,94.99,NIKE,BLANC,43,https://www.vinted.fr/items/3868889381-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02404_Sc1Gf2NfuGcngZYgfHU984H6/310x430/1702233635.jpeg?s=1d951542ea5dea8260c194bf2713bdc8843c18cb,FRANCE,Women
Nike Air Force 1,25.0,NIKE,"BEIGE, MOUTARDE",41,https://www.vinted.fr/items/2031835759-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_014f0_ixYcMyptzPYCG9V5qQyYFHZx/310x430/1657703272.jpeg?s=f12184777e5e96b996366fae10b95ec1f392986c,"ANGOULINS, FRANCE",Women
Nike Air Force 1 ,80.0,NIKE,BLANC,"44,5",https://www.vinted.fr/items/3194527234-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01e60_eKLn5QvQq4SpxEg9wNiqRzNt/310x430/1688215322.jpeg?s=3cc9d9655904445a4b7fd1c366bea0589c595486,ITALIE,Women
Nike Air Force 1,48.0,NIKE,"BLEU, MARINE","44,5",https://www.vinted.fr/items/3847086300-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0106b_CkoN7UbWqWfdeTisM7TAdFFA/310x430/1701762409.jpeg?s=154d044a43eaf2be2c1b035a53596152f9849d84,ESPAGNE,Women
Air force 1,55.0,NIKE,NOIR,"42,5",https://www.vinted.fr/items/3867816298-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01f0c_oEhYufLfvFWX9xiYdvSvu61o/310x430/1702222987.jpeg?s=b13563bbed07aae439cdbb795342e6525a41f101,"BORDEAUX, FRANCE",Women
Nike air force 1,70.0,NIKE,BLANC,44,https://www.vinted.fr/items/3878238045-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_02432_q8ZqMNrYTztqQdEH7mxvQFS7/310x430/1702469040.jpeg?s=d161ef02985ce2e877116d8b61bdca1a63b203e8,"AMSTERDAM, PAYS-BAS",Women
Nike Air Force 1 ,40.0,NIKE,VERT FONCÉ,"38,5",https://www.vinted.fr/items/3812404241-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01427_vZgYrScBWWHH7Be1C2X9xsAM/310x430/1701011611.jpeg?s=f759dcb09f2d79c018511597a64e71d9389cf3b2,FRANCE,Women
Air force 1,35.0,NIKE,"BLANC, BEIGE",42,https://www.vinted.fr/items/3606480650-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_0029b_x8z9FgDVVpzZZjRPJf8BXSxv/310x430/1697285365.jpeg?s=4cda72f9e5b0170e63eb867fd1fbf9d98f3dc9d1,FRANCE,Women
Air force 1,60.0,NIKE,NOIR,44,https://www.vinted.fr/items/3867409866-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0238c_6jryeXmkDWpsR5Vp7q5UbwdP/310x430/1702219918.jpeg?s=1e637f26fe003fb9d8b4ee255b21f7a927b052d9,"NANCY, FRANCE",Women
Air force 1 bota,80.0,NIKE,NOIR,44,https://www.vinted.fr/items/3879909412-air-force-1-bota?referrer=catalog,https://images1.vinted.net/t/01_01698_VDju38x1wvCuX1UDUXzNo3xn/310x430/1702494435.jpeg?s=177e7f411b71b813ddb6773f22c6a62eab6cef35,PORTUGAL,Women
Air force 1 ,40.0,NIKE,BLANC,40,https://www.vinted.fr/items/3864192796-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00a01_w4mL4iEcZ5vYNLdUCNMhRuDA/310x430/1702148006.jpeg?s=9d3d84fc90816767888a8c647f9b553012b2efc7,"MONT-SAINT-AIGNAN, FRANCE",Women
Air force 1 Nike ,40.0,NIKE,NOIR,43,https://www.vinted.fr/items/3710984852-air-force-1-nike?referrer=catalog,https://images1.vinted.net/t/03_0139f_4qALTmFFoMUqoMpwrPpnGCVQ/310x430/1699113564.jpeg?s=bd3576bb295f88f20028548c751686e398278e2e,"ROSNY-SOUS-BOIS, FRANCE",Women
Nike Air force ,25.0,NIKE,ORANGE,"38,5",https://www.vinted.fr/items/3524509359-nike-air-force?referrer=catalog,https://images1.vinted.net/t/02_003d1_ZHmF83wk9ztTbHpYsGdVYWvw/310x430/1695676806.jpeg?s=c3bdedae907e52792c4f6e0284e99b6ac572667b,"LISBOA, PORTUGAL",Women
Nike Air Force 1,50.0,NIKE,GRIS,"42,5",https://www.vinted.fr/items/3752277822-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00b1a_kjouz8N7ryPddgw5jLU6La9g/310x430/1699823281.jpeg?s=7db80ffc4eff5a23d0d5b2a6b6f8701f929bcef5,"MARSEILLE 08, FRANCE",Women
Air force 1 ,60.0,NIKE,BLANC,43,https://www.vinted.fr/items/3779890529-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_012ae_Eewie8gHAwV2iBNJEYpHoBzm/310x430/1700394538.jpeg?s=59f684cacefb7db5070d425d4b9f082e31b3bf63,"BOUCHEMAINE, FRANCE",Women
air force 1,17.99,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3822886042-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_025dc_NYz2hhYywrFqSAQKdV3Q4awc/310x430/1701204136.jpeg?s=90f1f9dc53b97187e4322a9605424c6d6b99a3e4,ITALIE,Women
Nike Air Force 1 Billie Eilish Sequoia ,94.99,NIKE,VERT FONCÉ,41,https://www.vinted.fr/items/3659709071-nike-air-force-1-billie-eilish-sequoia,https://images1.vinted.net/t/01_01353_r8bJL25Go3GisMfU62mzRxSd/310x430/1698166014.jpeg?s=a2603c9e9b3afa4ce21a75cde8161be3b7df5348,"SAUMUR, FRANCE",Women
Nike air force 1 ,160.0,NIKE,BLANC,43,https://www.vinted.fr/items/3797767311-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_018f7_7Jq6ADfHjMYonKHWTdB3VorJ/310x430/1700727209.jpeg?s=3b7331efdafb576353c39bfea319546f9bdc99ad,"ILLKIRCH-GRAFFENSTADEN, FRANCE",Women
Air force 1 black & gold,89.0,NIKE,NOIR,40,https://www.vinted.fr/items/3874613652-air-force-1-black-gold?referrer=catalog,https://images1.vinted.net/t/02_01b14_x4axfF7SqgyNN6SpCkxQgT28/310x430/1702379120.jpeg?s=68954a76971482c93043613e9fe09ef1b35d0bfc,FRANCE,Women
Nike Air Force 1 Snakeskin,280.0,NIKE,BEIGE,43,https://www.vinted.fr/items/3877283597-nike-air-force-1-snakeskin?referrer=catalog,https://images1.vinted.net/t/01_003b9_kwUzPjNYy4MSR3KP68YosR7K/310x430/1702431593.jpeg?s=0a09beac493e609a0c93d36dc111e5a570087dcc,"PARIS, FRANCE",Women
Nike Air Force 1 ,34.99,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/3761021338-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_016d4_C8WF65uufULZrekbKdCEYRi5/310x430/1699993656.jpeg?s=f8f75b5c37f203c583940ea1f34a01a66aa9a835,"NAPOLI, ITALIE",Women
Nike air force 1 ,110.0,NIKE,"GRIS, VERT",42,https://www.vinted.fr/items/3880559139-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01f78_3PXgoFZFDrVWwxAZbvGthfSh/310x430/1702507508.jpeg?s=c0a9eea77480c860d41721979340936009603967,"MELSBROEK, BELGIQUE",Women
Nike Air Force 1 ,20.0,NIKE,BLANC,43,https://www.vinted.fr/items/3499113713-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00c79_5aWuyQQjx5vJJgK3dJtXuUKE/310x430/1695223289.jpeg?s=593699c782126c6cdd5587b5c70383faf0b8720f,"SEVILLA, ESPAGNE",Women
Nike Air force 1 ,35.0,NIKE,BLANC,41,https://www.vinted.fr/items/3765277910-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_021b2_E24pC933PXExMYqQmZgKJnke/310x430/1700078673.jpeg?s=0eac91d9a68f809c1276e42281675f696ae9673f,"LA GUERCHE-DE-BRETAGNE, FRANCE",Women
Nike air force 1 ,50.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/3865904394-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01541_ZnfsCX47uHC2MwHCX5ano15y/310x430/1702205787.jpeg?s=6ea164f6868e9a0b8accf6649a3661fb0dad5f11,"TREMESTIERI ETNEO, ITALIE",Women
Nike Air Force 1 ,45.0,NIKE,BLANC,44,https://www.vinted.fr/items/3801410080-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01329_muiin37SZRaQQiR6BejqS2NR/310x430/1700780624.jpeg?s=73afccc3e6c3517db915509f3a7bd196dfa66b07,"GALATONE, ITALIE",Women
Air force 1,40.0,NIKE,BLANC,40,https://www.vinted.fr/items/3768526438-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_001bd_B5iGD6EepvNJuoXJWZ6BuARq/310x430/1700158573.jpeg?s=5a6844a6fa0165a6880e02c2c56daab2b470fdef,"COUTANCES, FRANCE",Women
Air force 1,25.0,NIKE,"BLANC, MARINE",43,https://www.vinted.fr/items/3831530022-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01f3e_23ZFwnQ7eATDr5QtoNHDUCBp/310x430/1701425248.jpeg?s=7a19b876fe988f25f2813f6c53934e9b00cde7a4,"TERUEL, ESPAGNE",Women
Air force 1  Nike ,30.0,NIKE,"BLANC, JAUNE","42,5",https://www.vinted.fr/items/3759358737-air-force-1-nike?referrer=catalog,https://images1.vinted.net/t/01_009df_pc3z5nkQgvixv2QewvKgbY1R/310x430/1699973014.jpeg?s=01f4eec0d36dceb7277ce45075295280e9968de0,"METZ, FRANCE",Women
Air force 1 ,49.6,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3854524097-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0209d_jbML2kyUG29uioT8kgozUUi2/310x430/1701940230.jpeg?s=889b1a7ae61ca506b25cc13a7655ad827862d57f,"COMPIÈGNE, FRANCE",Women
Nike air force 1 ,75.0,NIKE,BLANC,41,https://www.vinted.fr/items/3662791155-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_010a3_AXFueK2Z3gMLCvJq52RtCdez/310x430/1698235347.jpeg?s=d1ba3cf1fb4d00e5c932e93abbb24efced88842e,FRANCE,Women
nike air force 1,55.0,NIKE,"BLANC, ORANGE",38,https://www.vinted.fr/items/3851249708-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01545_xtvJvbKmnyrjC8dkvW8o6oCJ/310x430/1701860351.jpeg?s=820ff7e767f58a46c75e14893370ac7098a8b27c,"POMIGLIANO D'ARCO, ITALIE",Women
Air force 1,40.0,NIKE,NOIR,44,https://www.vinted.fr/items/2969129338-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01d3f_ERstx2pQbgyc1q3CHjWAPhV7/310x430/1682959554.jpeg?s=f821eea7e00458ec4a48570fe04aa9a7dc463bc6,"LE THORONET, FRANCE",Women
Air force 1,105.0,NIKE,BLANC,46,https://www.vinted.fr/items/3864190046-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0045e_kn5mmhcoBKwg1rf6yQKcMYPA/310x430/1702147961.jpeg?s=73942217f1bcff86424a6b5cbc93a18039371bf7,"GRICIGNANO DI AVERSA, ITALIE",Women
Air force 1,25.0,NIKE,BLANC,40,https://www.vinted.fr/items/3457544438-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00e9b_WzZ1aLAnq6ajMxwrmkzL8oXr/310x430/1694366103.jpeg?s=4b3b04dc895515a11cee45f15cd2c39e782acd88,"ÉTAMPES, FRANCE",Women
Air force 1,120.0,NIKE,BLANC,42,https://www.vinted.fr/items/3846074160-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01361_7HBA4dqnWcKaM9VbngF14PDj/310x430/1701717102.jpeg?s=5e18036a9c3e31c7b3420e7ffd057973dfad7508,"MALAGA, ESPAGNE",Women
Nike Air force 1,60.0,NIKE,NOIR,41,https://www.vinted.fr/items/3857408518-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_017e6_m1UQQtxBkmKB5kkkPUw3y7jK/310x430/1701985866.jpeg?s=4bd38ccee77ad6c38a6f2440fdf06c5f61b2f441,"ALCOBENDAS, ESPAGNE",Women
air force 1,80.0,NIKE,"NOIR, BLANC",45,https://www.vinted.fr/items/3590985903-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00448_x7TUVbD9uPL1wjDKSjb4y88m/310x430/1696956961.jpeg?s=ebed6b734d5f2d1d844c25b149463b1d7e3ca48f,"SALLAUMINES, FRANCE",Women
Air force 1,25.0,NIKE,BLANC,41,https://www.vinted.fr/items/2881432177-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0094b_dKxm9ftHEz3s4T8UAcQ3VnQD/310x430/1681025690.jpeg?s=555cc25876c494bb236644f3b1968b7e0affd86e,"FROSINONE, ITALIE",Women
Air force 1,70.0,NIKE,BLANC,40,https://www.vinted.fr/items/3867053947-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_026e0_rDuCfcKMMfNkQCuMgdDNHBqN/310x430/1702216343.jpeg?s=038b344fa726717c460b29cbc7b2f989c75084a0,FRANCE,Women
Nike Air Force 1,85.0,NIKE,"BLANC, ROSE","44,5",https://www.vinted.fr/items/3866172553-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_018ba_DD7GLeoHf5g9QW3dGwNbhbyq/310x430/1702457858.jpeg?s=a29ec5fee24e09e0678599129dde6c74d4f221f1,"ORIHUELA, ESPAGNE",Women
Nike Dunk Low « Arizona State » 2022 pointure 45.5,95.0,NIKE,"BORDEAUX, JAUNE","45,5",https://www.vinted.fr/items/3068165302-nike-dunk-low-arizona-state-2022-pointure-455,https://images1.vinted.net/t/03_02546_26qhjckU5bdDEcdAJbvTbQPB/310x430/1685203054.jpeg?s=46d7e6be90fd8dd3c249672c20a81c9c28258679,"CYSOING, FRANCE",Women
