Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike air Max 1 ,65.0,NIKE,"BLANC, ARGENTÉ",41,https://www.vinted.fr/items/3657586634-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_01fe4_s8524pr6ugD7gokKDcatgcov/310x430/1698144612.jpeg?s=990667279eba083cbf32caff5eb889424614a717,"WASSENAAR, PAYS-BAS",Women
Air max thea,15.0,NIKE,GRIS,36.5,https://www.vinted.fr/items/1985343322-air-max-thea?referrer=catalog,https://images1.vinted.net/t/02_01661_ddfYy4mU6Ai4A7p7ZtezuKMD/310x430/1656004000.jpeg?s=9107b64b61763b7a73884895f5465f13b28a9161,"LA CHAPELLE-D'ARMENTIÈRES, FRANCE",Women
"Nike air max 1 psychic pink taille 38,5",100.0,NIKE,"GRIS, ROSE",38.5,https://www.vinted.fr/items/3904625849-nike-air-max-1-psychic-pink-taille-385?referrer=catalog,https://images1.vinted.net/t/01_01ef9_FAzJM6nr4vvtNQs4sjE3uisC/310x430/1703342866.jpeg?s=3f72626697febb35b5355dfd61dc378109a78cf4,"PARIS, FRANCE",Women
Nike Air Max 1,39.99,NIKE,"VERT, KAKI",40,https://www.vinted.fr/items/3694676782-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_00d47_PE1Vtg3qT28kEPtanh87pb4J/310x430/1698839916.jpeg?s=b3e21d2f1008bae9788148571dbfff615bc3ea6a,"RUINERWOLD, PAYS-BAS",Women
Nike tn blanche air max plus en taille 40 neuf,95.0,NIKE,BLANC,40,https://www.vinted.fr/items/3905611443-nike-tn-blanche-air-max-plus-en-taille-40-neuf?referrer=catalog,https://images1.vinted.net/t/03_0075c_a9rFtJNKttuYL8vePEv2X8Sj/310x430/1703412331.jpeg?s=58b975bce86d34db891b86f362de5fad765ef5b9,"AMIENS, FRANCE",Women
Nike air max 1 barly rose,55.0,NIKE,"BLANC, ROSE",38,https://www.vinted.fr/items/3725994408-nike-air-max-1-barly-rose,https://images1.vinted.net/t/01_00582_vjC15TGcRrAMNmF2VxbDXyMt/310x430/1699362756.jpeg?s=b12bae7c3c0b8394be52a0048c1376245ef67cdb,"TILBURG, PAYS-BAS",Women
Nike air max 1 taille 38 ,40.0,NIKE,"NOIR, BLEU",38,https://www.vinted.fr/items/3882564249-nike-air-max-1-taille-38?referrer=catalog,https://images1.vinted.net/t/03_00868_JhQJVZcPsK6NSVJaZwkMHsMB/310x430/1702572799.jpeg?s=50a7661e916fc3e9558e53ad61c16c2281e5fd33,FRANCE,Women
Nike Air Max 1 White Safari,110.0,NIKE,"GRIS, BLANC",36,https://www.vinted.fr/items/3882610427-nike-air-max-1-white-safari?referrer=catalog,https://images1.vinted.net/t/03_02692_zPhbMgyYY7KY9Z9L2Tsv6Mez/310x430/1702573634.jpeg?s=352b5b8f72ebbae4e2a48a2e4cb1aa0ac95d339f,"LA GARENNE-COLOMBES, FRANCE",Women
Air max,35.0,NIKE,"NOIR, GRIS",36.5,https://www.vinted.fr/items/2813911379-air-max?referrer=catalog,https://images1.vinted.net/t/03_01868_T7useRWCr4rQw6VSPedpr7eR/310x430/1679406898.jpeg?s=c34bcecc5a19a4f4e0199443c28832f90b69899b,FRANCE,Women
Nike air Max 1 ,60.0,NIKE,"BORDEAUX, VIOLET",40.5,https://www.vinted.fr/items/3889293786-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00f30_cPkdjYSoHxwD5cqTEWoAAAnv/310x430/1702799914.jpeg?s=3d07c16567cf0208e4855a422c2eae1cbe048356,PAYS-BAS,Women
