Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
579,Nike dunk low panda Noir/blanc,90.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3885851525-nike-dunk-low-panda-noirblanc?referrer=catalog,https://images1.vinted.net/t/01_00ba8_FiED8mpdchFwsBgcviEFo3Yo/310x430/1702669276.jpeg?s=0925bf3c76d4054e8d8a2c8dd539c47c7d2c5dc7,"GRASSE, FRANCE",Women
580,Nike Dunk High Retro marron (Pecan/ white cacao),90.0,NIKE,"BLANC, MARRON",45,https://www.vinted.fr/items/3888307485-nike-dunk-high-retro-marron-pecan-white-cacao?referrer=catalog,https://images1.vinted.net/t/03_0026c_hoS7zit7xEXFx6HaPKgt3sFL/310x430/1702746344.jpeg?s=3fe4b8896776ff2f0252f7de421242c1c1f6c743,"SAINT-ROMAIN-DE-SURIEU, FRANCE",Women
581,Dunk low ,60.0,NIKE,MENTHE,37.5,https://www.vinted.fr/items/3541759210-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01c34_D2jk86Nfr1iKxoh1NJwPE2bN/310x430/1696066298.jpeg?s=c505c623d2709f0b4611f9ddafdeadbaea1f3c44,FRANCE,Women
582,Nike dunk,80.0,NIKE,MULTICOLORE,37.5,https://www.vinted.fr/items/3886933852-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00380_ahUK8UQf1zGBiF8dPNizc5uv/310x430/1702724576.jpeg?s=a08573eaafccf18920976ab109b652f358f8988c,"PONTOISE, FRANCE",Women
583,Basket Nike Dunk ,150.0,NIKE,BLANC,36,https://www.vinted.fr/items/3878386781-basket-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_00a6f_64b2DW2vYydfiEF1hcLPJNQC/310x430/1702471309.jpeg?s=d9bd9b54ba60f7722fcba1128fc2b142a542e4c8,"ERMONT, FRANCE",Women
584,Nike dunk blanche,55.0,NIKE,BLANC,39,https://www.vinted.fr/items/3858553598-nike-dunk-blanche?referrer=catalog,https://images1.vinted.net/t/03_020d9_r64dKBsdGLvLyEXs5XfHSY4v/310x430/1702035868.jpeg?s=ceb9b94068fa1c33ec96a3817ff8167c4b498b50,"LAMBESC, FRANCE",Women
585,Nike Dunk neptune,140.0,NIKE,"BEIGE, VERT",37.5,https://www.vinted.fr/items/3878036037-nike-dunk-neptune?referrer=catalog,https://images1.vinted.net/t/03_023bb_4dDEdso4GPa9fcMpawi64iGq/310x430/1702465871.jpeg?s=a1fd4cedca242e875ff8270da344b44f64d371b8,"REIMS, FRANCE",Women
586,Dunk nike high ,75.0,NIKE,"VERT, MARRON",37.5,https://www.vinted.fr/items/3875788784-dunk-nike-high?referrer=catalog,https://images1.vinted.net/t/03_00dd3_Sdd3rgHMCgBninopC3iikpB5/310x430/1702396614.jpeg?s=2eaceb32a2a9e9fb9637e54c1eed3797113f38e6,"LOUVRES, FRANCE",Women
587,Dunk high aluminium ,145.0,NIKE,"BLEU, BLANC",36,https://www.vinted.fr/items/3884500883-dunk-high-aluminium?referrer=catalog,https://images1.vinted.net/t/01_01ebe_wWwq1jNGYJPUbKv3KRFrPrMD/310x430/1702642075.jpeg?s=e20da2ca4f9e3e282796fb152ae821e9b5c6781d,"GRENOBLE, FRANCE",Women
588,Nike Dunk Low Harvest Moon ,120.0,NIKE,"BEIGE, ORANGE",40.5,https://www.vinted.fr/items/3885660992-nike-dunk-low-harvest-moon?referrer=catalog,https://images1.vinted.net/t/02_02059_UZMNbmS2nfPSxQtjSHv2WJ5x/310x430/1702664623.jpeg?s=0b38c0cd9ca04420fa9108248968fd670edccf1b,FRANCE,Women
589,Dunk verte ,70.0,NIKE,VERT FONCÉ,36,https://www.vinted.fr/items/3886574416-dunk-verte?referrer=catalog,https://images1.vinted.net/t/03_009aa_T3Lf4XhkXhm2dffPdjWicmG4/310x430/1702718304.jpeg?s=4f431ad3030c698eb0c73d16be4dcb21c252fa68,FRANCE,Women
590,Nike Dunk ,84.99,NIKE,ROSE,40,https://www.vinted.fr/items/3872220836-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_01963_a414V8d2hXBCNME1dYm7CMZ6/310x430/1702311623.jpeg?s=a5208e9d8ac8ff29ebaa98cc1b4a048caeef65f2,"RENNES, FRANCE",Women
591,NIKE - Dunk low next nature black white,95.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3888257697-nike-dunk-low-next-nature-black-white?referrer=catalog,https://images1.vinted.net/t/03_0097d_Kx2CYmRbCPGgDEYgz4iSkQLw/310x430/1702745397.jpeg?s=abcef65462b2f31a2447d53f1a5ca43586403a22,"LILLE, FRANCE",Women
592,Dunk rose ,130.0,NIKE,ROSE,38,https://www.vinted.fr/items/3887838705-dunk-rose?referrer=catalog,https://images1.vinted.net/t/01_00ddc_oejkcoH5TdZcAhSzUyX9EhR7/310x430/1702738300.jpeg?s=26a47d2a0608c87cce27a442bfa780052a4f505d,"NANCY, FRANCE",Women
593,dunk low ,90.0,NIKE,JAUNE,44,https://www.vinted.fr/items/3873803808-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00183_W9W3PHU2W9hV6FyJXkBsNsa4/310x430/1702339024.jpeg?s=de5cd168b2bd44dc601508627503a6ccb15432b6,"ROUEN, FRANCE",Women
594,Nike dunk high premium nude 36,89.0,NIKE,BEIGE,36,https://www.vinted.fr/items/3888842640-nike-dunk-high-premium-nude-36?referrer=catalog,https://images1.vinted.net/t/01_01926_VDxK4kPqbfoakYUeHspxTMEx/310x430/1702758230.jpeg?s=c099d8923a6452aa608712f0a69555ba40fd1517,"AIX-EN-PROVENCE, FRANCE",Women
595,Dunk low next nature ,75.0,NIKE,MOUTARDE,37.5,https://www.vinted.fr/items/3885071922-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/01_011cc_BQhTat9PJ1GjsK9u5PPGQnup/310x430/1702652279.jpeg?s=a317289bdeede12bf339c67e4fe81f3af6805c2d,"LE VÉSINET, FRANCE",Women
596, Nike dunk,50.0,NIKE,NOIR,38,https://www.vinted.fr/items/3866953671-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00f29_kwdqAVza2qL8RH6GXgyWAUNu/310x430/1702215466.jpeg?s=977ca211ed22ff2be76280aa6499cf57ca92d6b3,FRANCE,Women
597,Dunk nike,120.0,NIKE,BLEU,38.5,https://www.vinted.fr/items/3864810751-dunk-nike?referrer=catalog,https://images1.vinted.net/t/02_002ea_nhKXGnPLxagVeYyZZecnvKCo/310x430/1702159732.jpeg?s=ad0584be7ce11823dd5d596a762743aed86cf5e6,"CRÉTEIL, FRANCE",Women
598,Dunk bordeaux,100.0,NIKE,"NOIR, BORDEAUX",37.5,https://www.vinted.fr/items/3852570370-dunk-bordeaux?referrer=catalog,https://images1.vinted.net/t/03_00ad1_KYoMkfa3xjWtFyMxfrmPdiCq/310x430/1701878036.jpeg?s=103b15c6b23c79c22f32951b9e8cd97e7c712a96,"ISTRES, FRANCE",Women
599,Nike Dunk low,108.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3857724999-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_016fc_KDmjfhk62JauFEG3xWSR6bB3/310x430/1702020113.jpeg?s=a0b720ef34b547b80043b19d017c4d995dc2469d,FRANCE,Women
600,Dunk Low John’S Red / University Red,130.0,NIKE,ROUGE,38.5,https://www.vinted.fr/items/3886857708-dunk-low-johns-red-university-red?referrer=catalog,https://images1.vinted.net/t/01_00b30_oJYEPc3Smj3iWDrxzU6MLjEJ/310x430/1702723398.jpeg?s=f31cfbf6d4f8f4fb755fcacfcad6060cb6b1b68e,"AUBAGNE, FRANCE",Women
601,Dunk low photon dust nike,150.0,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/3887825928-dunk-low-photon-dust-nike?referrer=catalog,https://images1.vinted.net/t/01_014e6_7U5qt35LY76TLwTc1kEAQaYq/310x430/1702738106.jpeg?s=80f712c69b27b6430f70d4739f61e269670ee1d6,"ALBI, FRANCE",Women
602,Dunk nike high ,75.0,NIKE,"VERT, MARRON",37.5,https://www.vinted.fr/items/3875788784-dunk-nike-high?referrer=catalog,https://images1.vinted.net/t/03_00dd3_Sdd3rgHMCgBninopC3iikpB5/310x430/1702396614.jpeg?s=2eaceb32a2a9e9fb9637e54c1eed3797113f38e6,"LOUVRES, FRANCE",Women
603,Nike dunk,80.0,NIKE,MULTICOLORE,37.5,https://www.vinted.fr/items/3886933852-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00380_ahUK8UQf1zGBiF8dPNizc5uv/310x430/1702724576.jpeg?s=a08573eaafccf18920976ab109b652f358f8988c,"PONTOISE, FRANCE",Women
604,Basket Nike Dunk ,150.0,NIKE,BLANC,36,https://www.vinted.fr/items/3878386781-basket-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_00a6f_64b2DW2vYydfiEF1hcLPJNQC/310x430/1702471309.jpeg?s=d9bd9b54ba60f7722fcba1128fc2b142a542e4c8,"ERMONT, FRANCE",Women
605,Nike Dunk Low Green Glow rare ,250.0,NIKE,"BLANC, MENTHE",41,https://www.vinted.fr/items/3886132380-nike-dunk-low-green-glow-rare?referrer=catalog,https://images1.vinted.net/t/03_01755_eCVFsJAMLQbh6Qj5QhUSAKtn/310x430/1702677050.jpeg?s=21473a07f98f812008eb69139a5363dc2a8c64e9,"LYON 05, FRANCE",Women
606,Nike dunk blanche,55.0,NIKE,BLANC,39,https://www.vinted.fr/items/3858553598-nike-dunk-blanche?referrer=catalog,https://images1.vinted.net/t/03_020d9_r64dKBsdGLvLyEXs5XfHSY4v/310x430/1702035868.jpeg?s=ceb9b94068fa1c33ec96a3817ff8167c4b498b50,"LAMBESC, FRANCE",Women
607,Nike Dunk neptune,140.0,NIKE,"BEIGE, VERT",37.5,https://www.vinted.fr/items/3878036037-nike-dunk-neptune?referrer=catalog,https://images1.vinted.net/t/03_023bb_4dDEdso4GPa9fcMpawi64iGq/310x430/1702465871.jpeg?s=a1fd4cedca242e875ff8270da344b44f64d371b8,"REIMS, FRANCE",Women
608,Nike Dunk Low Harvest Moon ,120.0,NIKE,"BEIGE, ORANGE",40.5,https://www.vinted.fr/items/3885660992-nike-dunk-low-harvest-moon?referrer=catalog,https://images1.vinted.net/t/02_02059_UZMNbmS2nfPSxQtjSHv2WJ5x/310x430/1702664623.jpeg?s=0b38c0cd9ca04420fa9108248968fd670edccf1b,FRANCE,Women
609,Nike Dunk Sky ,50.0,NIKE,BEIGE,38,https://www.vinted.fr/items/3888660862-nike-dunk-sky?referrer=catalog,https://images1.vinted.net/t/03_00ac3_fzdkTUcWpkA7oGNJ7WgUsZ9X/310x430/1702753736.jpeg?s=5b08705799ef16e5480785d648f80b1c4fa85f3b,"ÉCOURT-SAINT-QUENTIN, FRANCE",Women
610,Nike Dunk Low Next Nature « White Mint » 2022 pointure 38.5 ,95.0,NIKE,"BLANC, MENTHE",38.5,https://www.vinted.fr/items/3757157158-nike-dunk-low-next-nature-white-mint-2022-pointure-385,https://images1.vinted.net/t/03_0048d_mRLnkXZwJsfMkz3oUbR12PLK/310x430/1699914566.jpeg?s=4ac8cb40fa9302dfd826288a3bde934d6e900437,"CYSOING, FRANCE",Women
611, Nike dunk,50.0,NIKE,NOIR,38,https://www.vinted.fr/items/3866953671-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00f29_kwdqAVza2qL8RH6GXgyWAUNu/310x430/1702215466.jpeg?s=977ca211ed22ff2be76280aa6499cf57ca92d6b3,FRANCE,Women
612,Dunk verte ,70.0,NIKE,VERT FONCÉ,36,https://www.vinted.fr/items/3886574416-dunk-verte?referrer=catalog,https://images1.vinted.net/t/03_009aa_T3Lf4XhkXhm2dffPdjWicmG4/310x430/1702718304.jpeg?s=4f431ad3030c698eb0c73d16be4dcb21c252fa68,FRANCE,Women
613,Nike Dunk ,84.99,NIKE,ROSE,40,https://www.vinted.fr/items/3872220836-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_01963_a414V8d2hXBCNME1dYm7CMZ6/310x430/1702311623.jpeg?s=a5208e9d8ac8ff29ebaa98cc1b4a048caeef65f2,"RENNES, FRANCE",Women
614,NIKE - Dunk low next nature black white,95.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3888257697-nike-dunk-low-next-nature-black-white?referrer=catalog,https://images1.vinted.net/t/03_0097d_Kx2CYmRbCPGgDEYgz4iSkQLw/310x430/1702745397.jpeg?s=abcef65462b2f31a2447d53f1a5ca43586403a22,"LILLE, FRANCE",Women
615,Dunk grise ,70.0,NIKE,GRIS,39,https://www.vinted.fr/items/3887338693-dunk-grise?referrer=catalog,https://images1.vinted.net/t/03_00151_JSgfsZJXUB3Y1H6WbT1VKPkT/310x430/1702730889.jpeg?s=bcf3ec0662af57131b123d7331f282a8f5f31071,FRANCE,Women
616,Nike dunk high 1985,59.0,NIKE,"BEIGE, ROSE",38.5,https://www.vinted.fr/items/3887060419-nike-dunk-high-1985?referrer=catalog,https://images1.vinted.net/t/02_00fca_vhRh6BgmYSUDcBSeaumZpzyB/310x430/1702726543.jpeg?s=c50d360b5c887258a0d54d5bb67e1b14901dedf7,"AMSTERDAM, PAYS-BAS",Women
617,Nike dunk high premium nude 36,89.0,NIKE,BEIGE,36,https://www.vinted.fr/items/3888842640-nike-dunk-high-premium-nude-36?referrer=catalog,https://images1.vinted.net/t/01_01926_VDxK4kPqbfoakYUeHspxTMEx/310x430/1702758230.jpeg?s=c099d8923a6452aa608712f0a69555ba40fd1517,"AIX-EN-PROVENCE, FRANCE",Women
618,Dunk low next nature ,75.0,NIKE,MOUTARDE,37.5,https://www.vinted.fr/items/3885071922-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/01_011cc_BQhTat9PJ1GjsK9u5PPGQnup/310x430/1702652279.jpeg?s=a317289bdeede12bf339c67e4fe81f3af6805c2d,"LE VÉSINET, FRANCE",Women
619,Dunk nike,120.0,NIKE,BLEU,38.5,https://www.vinted.fr/items/3864810751-dunk-nike?referrer=catalog,https://images1.vinted.net/t/02_002ea_nhKXGnPLxagVeYyZZecnvKCo/310x430/1702159732.jpeg?s=ad0584be7ce11823dd5d596a762743aed86cf5e6,"CRÉTEIL, FRANCE",Women
620,dunk low ,90.0,NIKE,JAUNE,44,https://www.vinted.fr/items/3873803808-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00183_W9W3PHU2W9hV6FyJXkBsNsa4/310x430/1702339024.jpeg?s=de5cd168b2bd44dc601508627503a6ccb15432b6,"ROUEN, FRANCE",Women
621,Dunk Low John’S Red / University Red,130.0,NIKE,ROUGE,38.5,https://www.vinted.fr/items/3886857708-dunk-low-johns-red-university-red?referrer=catalog,https://images1.vinted.net/t/01_00b30_oJYEPc3Smj3iWDrxzU6MLjEJ/310x430/1702723398.jpeg?s=f31cfbf6d4f8f4fb755fcacfcad6060cb6b1b68e,"AUBAGNE, FRANCE",Women
622,Dunk low photon dust nike,150.0,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/3887825928-dunk-low-photon-dust-nike?referrer=catalog,https://images1.vinted.net/t/01_014e6_7U5qt35LY76TLwTc1kEAQaYq/310x430/1702738106.jpeg?s=80f712c69b27b6430f70d4739f61e269670ee1d6,"ALBI, FRANCE",Women
623,Nike Dunk low,80.0,NIKE,BLANC,38,https://www.vinted.fr/items/3871181841-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_02597_9HaGPUpU9LnYSNjBW7dng2Bn/310x430/1702297652.jpeg?s=506d8096742fac69bc012fb4d4e40c3533b18f4b,"TOURS, FRANCE",Women
624,Dunk low ,90.0,NIKE,"NOIR, GRIS",38.5,https://www.vinted.fr/items/3859324106-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_01253_kQcZeHKHVDCgomUUyhFpcKem/310x430/1702046587.jpeg?s=c953effa594bdd543150bb819294fe2c64444202,"CHENNEVIÈRES-SUR-MARNE, FRANCE",Women
625,Dunk high ,65.0,NIKE,"BLANC, BLEU",36.5,https://www.vinted.fr/items/3887162588-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_0190d_SRh8iBNqvLxBtkmnsmakytN7/310x430/1702728157.jpeg?s=1dfbd56775e800a57fa163ede5cc9ff9b6e82f8a,FRANCE,Women
626,Nike Dunk Low Homer Simpson,78.0,NIKE,"BLEU, JAUNE",38,https://www.vinted.fr/items/3887048945-nike-dunk-low-homer-simpson?referrer=catalog,https://images1.vinted.net/t/01_013df_NCt79r5tq3KTDRdNapJLtzbo/310x430/1702726365.jpeg?s=372b55ea887211a132077b7f72842946a57fa9ff,"MONTROUGE, FRANCE",Women
627,Dunk low panda vintage ,125.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3889005233-dunk-low-panda-vintage?referrer=catalog,https://images1.vinted.net/t/01_00631_3Z2VPJ2UXbYTTo6Thu4cpYj9/310x430/1702763026.jpeg?s=9ff5bb74cf74072e78d0341be1542757811b1564,"GUNGWILLER, FRANCE",Women
628,nike dunk high,70.0,NIKE,"BEIGE, MARINE",38,https://www.vinted.fr/items/3870733577-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_01e00_pKjoTmnv9gxfmpjWav8H1Azh/310x430/1702291249.jpeg?s=dc34399bc83d5ea7c1f61ced3162602fefed7f43,"BAGNOLS-SUR-CÈZE, FRANCE",Women
629,Nike Dunk low laser fuchsia,120.0,NIKE,ROSE,37.5,https://www.vinted.fr/items/3888235653-nike-dunk-low-laser-fuchsia?referrer=catalog,https://images1.vinted.net/t/01_026b6_9uupjVogvJCXSiTcE9H94rNJ/310x430/1702744986.jpeg?s=ce0c8aa629616b6e1e42fb4cc3221295d57ff5a2,"VILLEFONTAINE, FRANCE",Women
630,Baskets dunk Nike ,145.0,NIKE,"BLANC, BORDEAUX",40,https://www.vinted.fr/items/3881052152-baskets-dunk-nike?referrer=catalog,https://images1.vinted.net/t/02_00678_5261TYuEgx5TD3uZVDSeYft8/310x430/1702546955.jpeg?s=31b7b3ce1ca04a62d48b77f0a1e4f961d5fdc2b7,FRANCE,Women
631,Dunk Low laser Fuchsia ,135.0,NIKE,"BLANC, ROSE",38,https://www.vinted.fr/items/3887904679-dunk-low-laser-fuchsia?referrer=catalog,https://images1.vinted.net/t/03_00f8a_LYahTaW2nudbDaQ28qEQzzXN/310x430/1702739336.jpeg?s=fd41d0684d9e661a433261f16b1c190cdb128f43,"NICE, FRANCE",Women
632,Nike Dunk Low Next Nature Mint ,140.0,NIKE,"BLANC, MENTHE",40,https://www.vinted.fr/items/3887959962-nike-dunk-low-next-nature-mint?referrer=catalog,https://images1.vinted.net/t/03_00a2c_LM4vQ7ma1R7zSdtBzK6SD2yq/310x430/1702740224.jpeg?s=8f25893da22ed6dac7fa088dfe55cbe090416feb,"REQUEIL, FRANCE",Women
633,Dunk nike ,110.0,NIKE,"BLANC, BLEU CLAIR",38,https://www.vinted.fr/items/3875563204-dunk-nike?referrer=catalog,https://images1.vinted.net/t/01_008c0_LBTBgPswozpkZ6ciDZPkWZ8J/310x430/1702393126.jpeg?s=1b78a975887ebcc11cd0fc95a9dacd2f64296ef3,"PARIS, FRANCE",Women
634,Nike dunk high,80.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3887647732-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_00f75_yj9dRGpNuQaL1UaQ7wGcN4Kk/310x430/1702735444.jpeg?s=c356c859179248c6f166a087b67b58724ecc8e08,FRANCE,Women
635,"Nike Air Max 95 zapatillas correr sneakers nuevos 
basket Jordan Air force tn uptempo retro dunk

",80.0,NIKE,"NOIR, VERT",38,https://www.vinted.fr/items/3774007371-nike-air-max-95-zapatillas-correr-sneakers-nuevos-basket-jordan-air-force-tn-uptempo-retro-dunk,https://images1.vinted.net/t/02_01e1a_DXaCsJWHFgthG7GpbfqX6Trw/310x430/1700297730.jpeg?s=8faeb99c90d3dc8c75ce34b4acdb8a0ce58dc7a2,"EL CAMPELLO, ESPAGNE",Women
636,Dunk Nike homme ,85.0,NIKE,"NOIR, ROUGE",40,https://www.vinted.fr/items/3874391475-dunk-nike-homme?referrer=catalog,https://images1.vinted.net/t/01_01c11_ofafXHP6D6yk2ZojABJA3QGW/310x430/1702375680.jpeg?s=2b7f801b053098de759e049ab485a10ed92a2e04,"VIGNY, FRANCE",Women
637,Nike dunk panda,100.0,NIKE,"NOIR, BLANC",36.5,https://www.vinted.fr/items/3879525601-nike-dunk-panda?referrer=catalog,https://images1.vinted.net/t/03_000f1_DnjyRoAJxBqhjsohwzbTRWAK/310x430/1702488102.jpeg?s=94c7387e7ca8f73892129382e78a6ade6f3973a9,"RIMINI, ITALIE",Women
638,Dunk championship red,120.0,NIKE,"ROUGE, BLANC",38.5,https://www.vinted.fr/items/3884500710-dunk-championship-red?referrer=catalog,https://images1.vinted.net/t/02_01356_4t9xsDyPCi9hFePUeHfPYRYb/310x430/1702642072.jpeg?s=adc8ccee76b93390474b119fa090e3d8fd0df0dd,"GRENOBLE, FRANCE",Women
639,Nike Dunk High ,80.0,NIKE,"BLANC, ORANGE",40.5,https://www.vinted.fr/items/3874448609-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_023c3_FymQi23YPE1HsAZpskob8YxU/310x430/1702376595.jpeg?s=1599c9ab4a978623acf15abe95997e47b51b3427,FRANCE,Women
640,Dunk grise ,40.0,NIKE,"NOIR, GRIS",36,https://www.vinted.fr/items/3873799665-dunk-grise?referrer=catalog,https://images1.vinted.net/t/01_01d10_YS7VYL9JWDXnKKBqXxZGXP2M/310x430/1702338711.jpeg?s=72917f8ffe92ae9475b3dcbe8024cdd8e93fe8b7,FRANCE,Women
641,Basket dunk ,80.0,NIKE,"BLANC, LILA",36.5,https://www.vinted.fr/items/3867475738-basket-dunk?referrer=catalog,https://images1.vinted.net/t/02_01868_sqkzKZ8diLdKG5QvwbwJSvor/310x430/1702219977.jpeg?s=d48415a899a6e6c1291d5da8bd102c2f40f51557,"MARSEILLE, FRANCE",Women
642,Nike Dunk Low SE,30.0,NIKE,NOIR,39,https://www.vinted.fr/items/3886134140-nike-dunk-low-se?referrer=catalog,https://images1.vinted.net/t/03_02253_LCKQYGbpmBuKQv9kxCmpHmj2/310x430/1702677112.jpeg?s=a37aa6d00387fb6a174364882ed02bb5e5754e17,"CHAMPIGNY-SUR-MARNE, FRANCE",Women
643,Nike dunk ,130.0,NIKE,"GRIS, BEIGE",39,https://www.vinted.fr/items/3866809164-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_01307_bSrgpwLpBNDLvHx83NBBPFWQ/310x430/1702214187.jpeg?s=cb16ca77fe742890d4b141189183eaa563459dc3,"CHAMPIGNY-SUR-MARNE, FRANCE",Women
644,Dunk rose,70.0,NIKE,"ROSE, ROSE",35,https://www.vinted.fr/items/3886078777-dunk-rose?referrer=catalog,https://images1.vinted.net/t/03_01b29_aAxLSBm1G2DJ1H5NpZYfmQGY/310x430/1702675280.jpeg?s=6c0158cdadcfc3ed3069ffcf9aac655138d7565e,"LYON, FRANCE",Women
645,Nike Dunk Low Safari Mix,80.0,NIKE,MULTICOLORE,38,https://www.vinted.fr/items/3886365481-nike-dunk-low-safari-mix?referrer=catalog,https://images1.vinted.net/t/03_019f0_SsRSbFc3XK9nx89cm4bEjRby/310x430/1702710414.jpeg?s=d490d2c881f3bb1bea4e42e8ebf76062e6409eae,FRANCE,Women
646,Nike Dunk Cacao Wow Low EU 37.5,105.0,NIKE,MARRON,37.5,https://www.vinted.fr/items/3888162010-nike-dunk-cacao-wow-low-eu-375?referrer=catalog,https://images1.vinted.net/t/01_02579_uE5SCdcnJrK8Yfbq4j7SLjpX/310x430/1702743650.jpeg?s=84a6d106088640ec5c866688aff53f41b48e3ff4,"PARIS, FRANCE",Women
647,Nike Dunk Low ,150.0,NIKE,"NOIR, GRIS",40,https://www.vinted.fr/items/3867347388-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_0132f_Dnkjuk91H7oDXiyAeYU4A6Bm/310x430/1702218877.jpeg?s=0fc4e600cc149ebccab72910dda4a619037bea0f,"MONTIGNY-LÈS-METZ, FRANCE",Women
648,"Dunk 37,5 Nike ",120.0,NIKE,LILA,37.5,https://www.vinted.fr/items/3879271774-dunk-375-nike?referrer=catalog,https://images1.vinted.net/t/01_00fa6_LmwQJohqCUU8pvJnXpr2wHuW/310x430/1702484096.jpeg?s=6cb27a30b18eb7c3bf69df3bd02951c10b9298dc,"ROTTERDAM, PAYS-BAS",Women
649,Nike dunk low ,85.0,NIKE,BORDEAUX,39,https://www.vinted.fr/items/3861262368-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_0147f_UbowFge2FYvZ1WtqY7DqojHW/310x430/1702408124.jpeg?s=68059d55fb884143c9741768adab9f24bebbf6d3,"HINDISHEIM, FRANCE",Women
650,Dunk low,130.0,NIKE,"NOIR, BLANC",40.5,https://www.vinted.fr/items/3869484060-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_010f7_cjjLwgvmi916aCkt3LFpFV4n/310x430/1702240421.jpeg?s=e1435c7aea0798d573a50d3b7052f014047ec539,"BELLEVILLE-SUR-MER, FRANCE",Women
651,Dunk low noir et blanche ,90.0,NIKE,NOIR,38,https://www.vinted.fr/items/3887157829-dunk-low-noir-et-blanche?referrer=catalog,https://images1.vinted.net/t/02_007a9_BmRj93mPHpvtDmu4WWzsMaXV/310x430/1702728081.jpeg?s=18c319b75a6e8dde54dbcad84d0723eb8b5615f3,"SAINT-NAZAIRE-EN-ROYANS, FRANCE",Women
652,Nike dunk low authentique cuir ,80.0,NIKE,"BLANC, BLEU",42,https://www.vinted.fr/items/3887186715-nike-dunk-low-authentique-cuir?referrer=catalog,https://images1.vinted.net/t/03_00701_tC9EdNSqkqos16aTCVHpDmaa/310x430/1702728541.jpeg?s=c72ff29e46d7d7067863701c104d5d1ac06fadb9,"LA COURNEUVE, FRANCE",Women
