Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
930,Nike Dunk Low Panda,110.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3882937967-nike-dunk-low-panda?referrer=catalog,https://images1.vinted.net/t/03_00ef9_AHKc2KoNeXN2ZC3nsgKMNM21/310x430/1702579716.jpeg?s=1779c9eecc2d003129d2cce80acfae59417b8e0a,"LORMONT, FRANCE",Men
931,Dunk low X union pack argon ,170.0,NIKE,BLEU,42,https://www.vinted.fr/items/3890591263-dunk-low-x-union-pack-argon?referrer=catalog,https://images1.vinted.net/t/01_008a8_Z9YW5Bugw3N78Xh7WwtkfCCi/310x430/1702820513.jpeg?s=bdb0619848eebfa416c65f60fd040789aaa07234,"BASTIA, FRANCE",Men
932,Dunk Nike ,100.0,NIKE,"NOIR, BORDEAUX",40,https://www.vinted.fr/items/3888759971-dunk-nike?referrer=catalog,https://images1.vinted.net/t/01_01ff0_VyVN3DACZQtTFfuyA2r5agA4/310x430/1702756135.jpeg?s=235f11d6c521a13dd3a43bce2b74f1077d08722b,"LE GRAND-QUEVILLY, FRANCE",Men
933,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men
934,Nike dunk low Green glow ,95.0,NIKE,"NOIR, GRIS","42,5",https://www.vinted.fr/items/3890090747-nike-dunk-low-green-glow?referrer=catalog,https://images1.vinted.net/t/01_01999_LBevjNor5REYMv5VRybgw7ei/310x430/1702814007.jpeg?s=20ddb32a82270e0b1196a57645490556cc82af32,"ROUEN, FRANCE",Men
935,Nike Dunk Low,139.0,NIKE,"CRÈME, BLEU",43,https://www.vinted.fr/items/3885630898-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_014e5_oaV9Q8k3YouYeKALAoGyekvk/310x430/1702663923.jpeg?s=7fcb3ec49337ef701b113de0e8a5beb20db55153,"BEAUCROISSANT, FRANCE",Men
936,Basket nike dunk high,90.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3887954939-basket-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_00019_ZpQHosaB2pxYh9sS7yPM3ANn/310x430/1702740142.jpeg?s=fda63fcaf757aef86a5fbbc27174c69862fecf52,FRANCE,Men
937,Dunk Nike,120.0,NIKE,"NOIR, GRIS",43,https://www.vinted.fr/items/3865341894-dunk-nike?referrer=catalog,https://images1.vinted.net/t/02_00b43_TSsZaL8mTjzeGNSYZ9Spr9HZ/310x430/1702199379.jpeg?s=a35cae02ce220e9698878be2e2b4652eec162310,"WATTRELOS, FRANCE",Men
938,Nike Dunk Low Retro ,160.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3890985522-nike-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/01_0235a_FMqU5h8Hh8Mquirs8nkoNLkB/310x430/1702825433.jpeg?s=b49a3999f71c7c0903e893b76ee6ab7d91de2bd5,"PARIS, FRANCE",Men
939,Dunk Hight ,50.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/2663763834-dunk-hight?referrer=catalog,https://images1.vinted.net/t/01_02078_hUzaKdD3ZKe1vkruYavRYMpX/310x430/1675629429.jpeg?s=ba0be63f46abd4a977f904aa967b27afdcac7a74,FRANCE,Men
940,Dunk Low Coconut Milk,120.0,NIKE,"BLANC, CRÈME",44,https://www.vinted.fr/items/3889737017-dunk-low-coconut-milk?referrer=catalog,https://images1.vinted.net/t/03_014d2_QUdfPwgLVsqGxPVRc5nsj1xB/310x430/1702809321.jpeg?s=71635286be94d517319eefe779f69206bfa93fe5,"STRASBOURG, FRANCE",Men
941,Nike dunk ,140.0,NIKE,"BLEU, JAUNE",44,https://www.vinted.fr/items/3879577848-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00226_VsCQ3nXT4gTHqYfnjasX2V2n/310x430/1702488940.jpeg?s=b5b161a8f59c640c773e9a7022ab92911d090d3d,"BARI, ITALIE",Men
942,Nike dunk low bordeaux ,150.0,NIKE,"BLANC, BORDEAUX",42,https://www.vinted.fr/items/3887468210-nike-dunk-low-bordeaux?referrer=catalog,https://images1.vinted.net/t/01_022ac_DFCvzPaG9PNtZbUphcPj8i6a/310x430/1702732827.jpeg?s=31449745f2a8b928ed501d18fade5f3177add8b1,"AIX-EN-PROVENCE, FRANCE",Men
943,Nike Dunk Low Ucla,100.0,NIKE,"MARINE, JAUNE",41,https://www.vinted.fr/items/3891415013-nike-dunk-low-ucla?referrer=catalog,https://images1.vinted.net/t/03_00740_oyubBxBNG9hjkGqQHtwVVQD3/310x430/1702831202.jpeg?s=d74fbccbb59762c842d2309253f47470e944fafd,"BARCELONA, ESPAGNE",Men
944,Nike SB dunk low strangelove skateboards 45,250.0,NIKE,"BLANC, ROSE",45,https://www.vinted.fr/items/3890049683-nike-sb-dunk-low-strangelove-skateboards-45?referrer=catalog,https://images1.vinted.net/t/02_01c91_EDMERGgMkHhDw1vmY1bnGcAD/310x430/1702813460.jpeg?s=2ceea6426edd7453d469adc30e5219cdf218416a,"PARIS 20, FRANCE",Men
945,Nike dunk ,60.0,NIKE,NOIR,44,https://www.vinted.fr/items/2805114494-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_011fd_EEJeEzpBZdYVwKkurScJkctf/310x430/1679225564.jpeg?s=32f438f68e2d687961a99bdbbaa1ea0669ecb6f2,"NANCY, FRANCE",Men
946,Nike Dunk Low Celtics 45,119.0,NIKE,"BLANC, VERT",45,https://www.vinted.fr/items/3885423103-nike-dunk-low-celtics-45?referrer=catalog,https://images1.vinted.net/t/02_01c2a_UW59h9heiGFxvrsiSSASbJJz/310x430/1702659398.jpeg?s=4d65826f7cf584c68527e3963acc4b48ae32457b,"SAINT-MAURICE-L'EXIL, FRANCE",Men
947,Nike dunk coconut milk ,115.0,NIKE,BLANC,42,https://www.vinted.fr/items/3885930586-nike-dunk-coconut-milk?referrer=catalog,https://images1.vinted.net/t/01_00c17_cvrx8McYSHRFiRi3uFM696qW/310x430/1702671247.jpeg?s=57458d19f8a53b18310b65e10c495398e80d2a38,"BOURBACH-LE-BAS, FRANCE",Men
948,Air max 95 triple black,110.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3891527799-air-max-95-triple-black?referrer=catalog,https://images1.vinted.net/t/01_020b5_TzWbo5nVy3P77fb6VKE33sXR/310x430/1702832820.jpeg?s=13f8c9cb6de002da19b2ea9ad1b33c573259ae94,"AZAY-SUR-CHER, FRANCE",Men
949,Basket nike Dunk neuf,90.0,NIKE,"GRIS, BLANC",40,https://www.vinted.fr/items/3884871291-basket-nike-dunk-neuf?referrer=catalog,https://images1.vinted.net/t/03_02192_3rHzmPnAbk3wKYZeqxktNj5k/310x430/1702648704.jpeg?s=93e633eb8a2e5892c64450e13ecb6c2980f592e9,"VALENCE, FRANCE",Men
950,Nike Dunk Low Michigan State,170.0,NIKE,"BLANC, VERT FONCÉ",40,https://www.vinted.fr/items/3888937447-nike-dunk-low-michigan-state?referrer=catalog,https://images1.vinted.net/t/03_01db7_HJU6dLLGkbFavkzMoZCM9Wco/310x430/1702760880.jpeg?s=a1777b6b5e037025666bc09ca0f0be25fada632a,"MONTÉLÉGER, FRANCE",Men
951,Nike dunk low grey fog ,130.0,NIKE,GRIS,41,https://www.vinted.fr/items/3885015499-nike-dunk-low-grey-fog?referrer=catalog,https://images1.vinted.net/t/03_01ecf_kUgQ5MCajSeVPNHLpMPJGyDa/310x430/1702651252.jpeg?s=d3f8065d034e951e5fdd3fd8479c37c328aca0f6,FRANCE,Men
952,Ensemble Nike,80.0,NIKE,"BLANC, VERT",S,https://www.vinted.fr/items/3889522941-ensemble-nike?referrer=catalog,https://images1.vinted.net/t/02_020ab_xjNkAoFdWBVKA6YU8G1JHMqL/310x430/1702806065.jpeg?s=083d196d89866ecce0361c87608d059a80a9d6a4,FRANCE,Men
953,Nike Dunk High,130.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3887918751-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_01a99_HgoBw4WXkbGoK9fsa1wE5Ty9/310x430/1702739561.jpeg?s=724af5c253c7a73b0ccec9195db2a76712a6ff9e,"BEAUMONT-SUR-OISE, FRANCE",Men
954,nike dunk low  grise ,125.0,NIKE,"GRIS, BLANC",43,https://www.vinted.fr/items/3890974880-nike-dunk-low-grise?referrer=catalog,https://images1.vinted.net/t/02_00710_5vijyRLDv1GeaKA3hTGtdzUS/310x430/1702825298.jpeg?s=c32ceca880824212c52fc986a4041bc23077c6e5,FRANCE,Men
955,dunk low sb powerpuff blossom,330.0,NIKE,"ORANGE, ROSE","44,5",https://www.vinted.fr/items/3888538275-dunk-low-sb-powerpuff-blossom?referrer=catalog,https://images1.vinted.net/t/01_02203_6Uuyx68XDzp22W1BTBeXMcme/310x430/1702750954.jpeg?s=e548f1982464834bb5681cdfaf50a4c5afad5b1b,"MEAUX, FRANCE",Men
956,Nike dunk low ,120.0,NIKE,BLEU,42,https://www.vinted.fr/items/3888911117-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00e32_6kvkqe5WJRoDjZWNRK9rwKvE/310x430/1702760114.jpeg?s=f03cbee1baf0ac5a965ca6a0a47e309b426e79be,FRANCE,Men
957,Nike Dunk Low UCLA ,70.0,NIKE,"BLEU, JAUNE","47,5",https://www.vinted.fr/items/3887804567-nike-dunk-low-ucla?referrer=catalog,https://images1.vinted.net/t/02_0028e_Mn9JNNmFrgxaYPRaxwWy9u2d/310x430/1702737786.jpeg?s=34cf32b7b77d88d59bed0505da888fdc9b19b4ea,"ORCHIES, FRANCE",Men
958,Nike Dunk SB Travis Scott ,900.0,NIKE,"BEIGE, MARRON",43,https://www.vinted.fr/items/3873948032-nike-dunk-sb-travis-scott,https://images1.vinted.net/t/02_0168f_qDobZUb3nL1RV8arS4mDPM35/310x430/1702362924.jpeg?s=606dec8797d90e0c7d74129983d73bbf1fc80547,FRANCE,Men
959,Dunk off white lot 24 ,450.0,NIKE,"GRIS, BLANC","42,5",https://www.vinted.fr/items/3867602936-dunk-off-white-lot-24?referrer=catalog,https://images1.vinted.net/t/01_01824_Wy72HqEac8zuQ9eyMxR1Fksn/310x430/1702221085.jpeg?s=ff00913f739c57b44256530a0123509569071e1c,"PARIS, FRANCE",Men
960,Nike Dunk low noir et blanche ,,"94,90 €","NOIR, BLANC",Nike,https://www.vinted.fr/items/3890500704-nike-dunk-low-noir-et-blanche-taille-385?referrer=catalog,https://images1.vinted.net/t/02_01cf8_iBEXchwYgpVB81mPNvtSd93P/310x430/1702819377.jpeg?s=22cdd7cbebe7cb69e463649e471c5fc544307239,FRANCE,Men
961,Nike dunk SB Bart Simpson ,260.0,NIKE,MULTICOLORE,44,https://www.vinted.fr/items/3883387609-nike-dunk-sb-bart-simpson?referrer=catalog,https://images1.vinted.net/t/01_00b2c_HX4cc2SCSKJrYcKgFy2E9xJM/310x430/1702588446.jpeg?s=c63234c7d52579a9ec03aaa1d9f62ddd2a599cb0,"MULHOUSE, FRANCE",Men
962,Nike dunk low Scrap prm black grey university red,200.0,NIKE,MULTICOLORE,44,https://www.vinted.fr/items/3885498584-nike-dunk-low-scrap-prm-black-grey-university-red?referrer=catalog,https://images1.vinted.net/t/02_00e7d_6yCVAxDUrfF784WFetY5PsFv/310x430/1702661012.jpeg?s=0072398927a8ed68ddcfd457590a333a763dfbb0,"LYON, FRANCE",Men
963,Nike Dunk Low 3D Swoosh,130.0,NIKE,"GRIS, BLANC",40,https://www.vinted.fr/items/3888877691-nike-dunk-low-3d-swoosh?referrer=catalog,https://images1.vinted.net/t/01_02410_yHF44j184UakqD4inQa3kjrZ/310x430/1702759188.jpeg?s=316f5cd8bd239030438dcb0a9ec9e5bfc92da523,FRANCE,Men
964,Nike Dunk low coconut milk 44,100.0,NIKE,"BLANC, BEIGE",44,https://www.vinted.fr/items/3891560224-nike-dunk-low-coconut-milk-44?referrer=catalog,https://images1.vinted.net/t/01_0202e_dcRoWE5X4WsooYXFxnPcVben/310x430/1702833290.jpeg?s=eed6624e0f508fab0f5ec04ee250d543938e4057,"PUTIGNANO, ITALIE",Men
965,Scarpe Nike modello Dunk Low Retro color polar blu/white - Taglia Eur 39 - cm 24.5 -BR 37.5 - UK 6 ,100.0,NIKE,"BLANC, BLEU CLAIR",39,https://www.vinted.fr/items/3887887391-scarpe-nike-modello-dunk-low-retro-color-polar-bluwhite-taglia-eur-39-cm-245-br-375-uk-6?referrer=catalog,https://images1.vinted.net/t/01_0187f_SLcH1Qb4ropmsLMpiGWSUMf7/310x430/1702740146.jpeg?s=94241c2cbc295a3bfc25ee87719ffe5c1c75f9e4,ITALIE,Men
966,NIKE - Dunk low next nature black white ,95.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3888283133-nike-dunk-low-next-nature-black-white?referrer=catalog,https://images1.vinted.net/t/03_0151f_Ba4na7mjYynRY5NL52kEj1rp/310x430/1702745880.jpeg?s=7dc682049c149806e6f3bc71381dbe9fa313839c,"LILLE, FRANCE",Men
967,Nike Dunk Low Montreal Bagel,80.0,NIKE,"BEIGE, BLEU",44,https://www.vinted.fr/items/3885804161-nike-dunk-low-montreal-bagel?referrer=catalog,https://images1.vinted.net/t/02_009ea_UiDqhvwkkd2BsHyjJEPU39H6/310x430/1702668099.jpeg?s=9ed622e9b47de1ce4180554cd8752518c7382580,"PARIS, FRANCE",Men
968,Nike dunk Panda ,110.0,NIKE,NOIR,44,https://www.vinted.fr/items/3883382247-nike-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_01c78_AS6HYfbEJCCHweajfm72x88a/310x430/1702588328.jpeg?s=839a3e5e2bed9e6ef7981e0ebeb459746015bf3d,"MULHOUSE, FRANCE",Men
969,Nike Dunk High,140.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3889653322-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_02282_2xt8CTfWyCk16BfAkx5onCA5/310x430/1702808134.jpeg?s=cb65d792387a079f8fa04447478ce1f09182fbde,"VITORIA-GASTEIZ, ESPAGNE",Men
970,Nike Dunk Low Panda ,150.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3887781980-nike-dunk-low-panda?referrer=catalog,https://images1.vinted.net/t/02_00fa4_YiGeYJDXrkmoPVDCKzmicKkK/310x430/1702737443.jpeg?s=8f662de5a5dd57ee0916e057bf5e18468a20257f,"PALAU-DEL-VIDRE, FRANCE",Men
971,Gilet Nike tech neuf ,109.0,NIKE,"NOIR, GRIS",L,https://www.vinted.fr/items/3889952439-gilet-nike-tech-neuf?referrer=catalog,https://images1.vinted.net/t/01_008c6_NP4uef4sNKPwJqBgKMrRobn4/310x430/1702812549.jpeg?s=7fb17a4210fecb57035a0a483d08e38889267e65,FRANCE,Men
972,Dunk low lottery green,190.0,NIKE,"BLANC, VERT",44,https://www.vinted.fr/items/3888107138-dunk-low-lottery-green?referrer=catalog,https://images1.vinted.net/t/03_024e1_PHDcjkr3ZBnFqjprrtD8y8uN/310x430/1702742684.jpeg?s=5f8e0d21aea9985340f3741ff23892e9142e95ed,"GUERVILLE, FRANCE",Men
973,Dunk nike ,70.0,NIKE,"NOIR, BLANC","44,5",https://www.vinted.fr/items/3138206326-dunk-nike?referrer=catalog,https://images1.vinted.net/t/03_01f26_ighGgvXcH25uvzWVdLJGseYJ/310x430/1686788137.jpeg?s=3864d638319511b21f5672f3ceef75b7f8041e10,"SAINT-JEAN-DE-VÉDAS, FRANCE",Men
974,Nike Dunk sb powerpuff girl / supernana Bubbles,285.0,NIKE,"BLEU, JAUNE",44,https://www.vinted.fr/items/3890654996-nike-dunk-sb-powerpuff-girl-supernana-bubbles?referrer=catalog,https://images1.vinted.net/t/03_014b7_GTsN15oMPNjZngkF1gFtGkPD/310x430/1702821312.jpeg?s=1420bb2e9113cba6855bf6d773754b6ca50a41dd,"ÉPINAY-SUR-SEINE, FRANCE",Men
975,Nike Dunk Panda,165.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3890920878-nike-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_00e55_MYCZT6yXDwJ8rW7tiRaQ9yU4/310x430/1702824619.jpeg?s=1bc3572180413a924b2bb062dbba9aabeae09315,"CATANZARO, ITALIE",Men
976,Dunk high,50.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/2760130400-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_0191f_kq86K8H1h9CZ9pHvvimCkYK1/310x430/1678121616.jpeg?s=1ab69c9087aa7f7754c133164026cfb16bc27952,FRANCE,Men
977,Nike Dunk Low en Daim personnalisé ,160.0,NIKE,BLEU,41,https://www.vinted.fr/items/3886730946-nike-dunk-low-en-daim-personnalise?referrer=catalog,https://images1.vinted.net/t/02_0243e_d9AhVxffUDzVg51yV3fSLNcQ/310x430/1702721337.jpeg?s=2455491b61db88e339cc12104ce3c7dfa0f94c97,"OZOIR-LA-FERRIÈRE, FRANCE",Men
978,Nike sb dunk low cognac ,160.0,NIKE,"BLANC, MARRON",44,https://www.vinted.fr/items/3886720829-nike-sb-dunk-low-cognac?referrer=catalog,https://images1.vinted.net/t/03_00a99_P59i56aMoSx5z7Jaiui5USb7/310x430/1702721160.jpeg?s=bf45c2eac50b8ff9a86051b05336fbc7429caabf,"PARIS, FRANCE",Men
979,Nike  dunk low rétro bttys ,130.0,NIKE,BEIGE,44,https://www.vinted.fr/items/3888453881-nike-dunk-low-retro-bttys?referrer=catalog,https://images1.vinted.net/t/02_016a9_tmUs6qgsMU67R19TkrwBmbbB/310x430/1702749194.jpeg?s=2909b0d4043d72bb7ba59be98d4b21dd8ee4f2e2,"GRILLY, FRANCE",Men
980,Nike dunk low,115.0,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/3068574261-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_025f7_N86y76x6GgxUPnGixQzwhNyf/310x430/1685210054.jpeg?s=be4f631c9a3b5ba9d794af0c8a553d34ddfdd454,"RUCH, FRANCE",Men
981,Nike Dunk Low Jumbo Reverse Panda,120.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3888524662-nike-dunk-low-jumbo-reverse-panda?referrer=catalog,https://images1.vinted.net/t/03_0051f_mpPMcrUH9hoTRoKCzHGnMbDm/310x430/1702750658.jpeg?s=9e1095caa1871e7bf1d066bc75631f5487a0efb8,FRANCE,Men
982,Nike Dunk low rétro White Black « Panda »,125.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3888537983-nike-dunk-low-retro-white-black-panda?referrer=catalog,https://images1.vinted.net/t/01_009f3_gZkYTnMzHV3UeAB5gvE2Ss5F/310x430/1702750947.jpeg?s=7575e47dd9597c2db0e2500c1e68ddeebdd126f0,FRANCE,Men
983,💛 Baskets Sneackers Nike Dunk Low Next Nature Sail Taille 40 💛,65.0,NIKE,BLANC,40,https://www.vinted.fr/items/3836972730-baskets-sneackers-nike-dunk-low-next-nature-sail-taille-40,https://images1.vinted.net/t/03_00f8c_XSm1o5fS5gyN3fkKCi59C6S5/310x430/1701536701.jpeg?s=28629f49e56ee066362773c8c1dc2f8544acf0e1,"PAIMBOEUF, FRANCE",Men
984,Dunk High Game Royal,100.0,NIKE,"BLANC, BLEU",42,https://www.vinted.fr/items/3886315251-dunk-high-game-royal?referrer=catalog,https://images1.vinted.net/t/02_00047_ygBWSqCPMpEMmhL5CFseob9k/310x430/1702696730.jpeg?s=cf6e9e6fc39a4625bb907cc8ca022b6a2a841920,FRANCE,Men
985,Nike dunk low olive ,150.0,NIKE,KAKI,44,https://www.vinted.fr/items/3887901677-nike-dunk-low-olive?referrer=catalog,https://images1.vinted.net/t/02_015dd_tubQnbkHNGP81NvjKpf1XuUM/310x430/1702739289.jpeg?s=d364beccc17b593470b7e6bc78c6cac493f4cbfc,"CARCASSONNE, FRANCE",Men
986,Nike Dunk low ,85.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/2355563393-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01210_863pqgfKviogbZbgsuBpzUeT/310x430/1666882710.jpeg?s=2d860eb0e2a3d0709918caea90d80f6a8663bc01,"BAILLARGUES, FRANCE",Men
987,Dunk high Kentucky ,169.0,NIKE,"BLANC, BLEU",47,https://www.vinted.fr/items/3891380173-dunk-high-kentucky?referrer=catalog,https://images1.vinted.net/t/01_00dda_3wzpZpKgaqeP4B4TZhvbrBXK/310x430/1702830704.jpeg?s=c55700d3e638fdeaf4aadc3d168752bedba645aa,"RIVIÈRE-SUR-TARN, FRANCE",Men
988,Dunk low,55.0,NIKE,"BLEU, BLANC",41,https://www.vinted.fr/items/3014090314-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_02306_FEtwvmfxCxJ7CYPsQZJ2F21e/310x430/1683972760.jpeg?s=2f38722d82a46c5274ebf4b0e6634ed8945c20b4,"SAINT-MARS-D’ÉGRENNE, FRANCE",Men
989,Nike dunk zebra ,100.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/2939291555-nike-dunk-zebra?referrer=catalog,https://images1.vinted.net/t/03_010a1_Asa8Hf8Jg5pMLoW6r3JfkRKx/310x430/1682283965.jpeg?s=f0580ffd4d7f905f4cdc839fc87afa8afaa48b65,"MARSEILLE 06, FRANCE",Men
990,Nike Dunk Low Retro,94.99,NIKE,NOIR,44,https://www.vinted.fr/items/3886036670-nike-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/02_00797_2UjvGgvx4vHQPDdLXecvL2ge/310x430/1702674067.jpeg?s=5db0aff07e515432d1b93560bff9073430789720,"METZ, FRANCE",Men
991,Nike dunk,68.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/3264097802-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_015d7_HyfcNBPEirrWdu7o9Qt4yNf5/310x430/1689963557.jpeg?s=48a7650f6994fe53ee437a194da704789fb991d2,"BEAUVAIS, FRANCE",Men
992,Nike dunk syracuse ,60.0,NIKE,"BLANC, ORANGE","42,5",https://www.vinted.fr/items/3440818654-nike-dunk-syracuse?referrer=catalog,https://images1.vinted.net/t/02_01530_sG8nHJ3dg3nSEc1rk2oKHWzp/310x430/1693989997.jpeg?s=ee3b8581f89e7e431efac2d339c8cba1d6080ce8,"TULLINS, FRANCE",Men
993,Dunk Low Neptune ,150.0,NIKE,"BLANC, VERT",41,https://www.vinted.fr/items/3886216782-dunk-low-neptune?referrer=catalog,https://images1.vinted.net/t/02_011f2_822Gev9GEYuPagUb32e3vtTZ/310x430/1702680646.jpeg?s=41ab74da0df731b22acab16a178588bc42596fa9,FRANCE,Men
994,Nike dunk « UNC »,400.0,NIKE,"BLANC, BLEU",44,https://www.vinted.fr/items/3883667162-nike-dunk-unc?referrer=catalog,https://images1.vinted.net/t/02_01df2_uyjd87UcBbsqyySGXKXzkQae/310x430/1702603115.jpeg?s=e6e42a043a07022680698f1f162d96708708e3ca,"AVON, FRANCE",Men
995,Nike dunk,25.0,NIKE,NOIR,44,https://www.vinted.fr/items/226081177-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_01b31_KfZYd35qaeVMwha3hwPi5GUz/310x430/1601793127.jpeg?s=45d5464287136c10b22dc12085c7b3e8274334e6,"MARSEILLE 06, FRANCE",Men
996,Dunk High,50.0,NIKE,BLANC,41,https://www.vinted.fr/items/1961449869-dunk-high?referrer=catalog,https://images1.vinted.net/t/02_00dba_fAHMmyChpfthfnCKPKNec8W3/310x430/1655141763.jpeg?s=468751f762fffc60f66427f6626f1ab992dcf7a1,"MARESCHÉ, FRANCE",Men
997,dunk low marron cacao wow,145.0,NIKE,"BLANC, MARRON",40,https://www.vinted.fr/items/3888091688-dunk-low-marron-cacao-wow?referrer=catalog,https://images1.vinted.net/t/01_01d80_kqHHQYcupbW6MueaPi8dEJi2/310x430/1702742596.jpeg?s=4b57df786b6537f64eb12863ba15c3c0c2644856,"MONTIGNAC-DE-LAUZUN, FRANCE",Men
998,Nike SB Dunk High Decon Gorge Green  ,120.0,NIKE,VERT,42,https://www.vinted.fr/items/3887273625-nike-sb-dunk-high-decon-gorge-green?referrer=catalog,https://images1.vinted.net/t/01_01b36_zsGexhjUWdKjvFPNDsChSDDC/310x430/1702729948.jpeg?s=f90ba7c8fcfd3ec2ddde02385def2623c815e244,"PERPIGNAN, FRANCE",Men
999,Nike Dunk low fruity pack cherry red ,170.0,NIKE,"ROUGE, BORDEAUX",41,https://www.vinted.fr/items/1931292382-nike-dunk-low-fruity-pack-cherry-red?referrer=catalog,https://images1.vinted.net/t/01_0079b_ruKQxKT2tge6mWX43Jwqomv6/310x430/1654195709.jpeg?s=0ee9c8699a292cc909976257a2004a312373f5e9,"LYON 06, FRANCE",Men
1000,Nike Dunk Low Hyper Cobalt bleu et noir ,45.0,NIKE,"NOIR, BLEU","42,5",https://www.vinted.fr/items/3878415322-nike-dunk-low-hyper-cobalt-bleu-et-noir?referrer=catalog,https://images1.vinted.net/t/03_00f4d_nWfAicsq72gPi8oMjrXFkUyt/310x430/1702471730.jpeg?s=09806fa819356c0f6a1cc8c99f2b4d8238cacd4b,FRANCE,Men
1001,Dunk low retro team gold,110.0,NIKE,"BLANC, ABRICOT","44,5",https://www.vinted.fr/items/3877635943-dunk-low-retro-team-gold?referrer=catalog,https://images1.vinted.net/t/03_009e9_fjhWLo4GPe4uVGfLM5Qspv23/310x430/1702459354.jpeg?s=ece2fdedbde5a745cc88d5a18e5b08a91616c7f4,"SAINT-CHRISTO-EN-JAREZ, FRANCE",Men
1002,Dunk x off white green,75.0,NIKE,"BLANC, VERT",43,https://www.vinted.fr/items/3886791125-dunk-x-off-white-green?referrer=catalog,https://images1.vinted.net/t/01_00c59_RpPkKiVTSNuxQDohbMvviAMh/310x430/1702722343.jpeg?s=1a115bbacfbeb5593785d9deae55320d58b0b4f4,"VOIRON, FRANCE",Men
1003,Nike Zoomx Vaporfly Next 41,139.9,NIKE,"BLANC, CORAIL",41,https://www.vinted.fr/items/3888155266-nike-zoomx-vaporfly-next-41?referrer=catalog,https://images1.vinted.net/t/01_02705_npWd25LNSPfYE13FcFdhhCCe/310x430/1702743531.jpeg?s=d5d43d71b7e7bf71d28ba352519a6e23b5d7abde,"ALICANTE/ALACANT, ESPAGNE",Men
1004,Nike air max plus tn just do it 44.5,129.0,NIKE,"GRIS, JAUNE","44,5",https://www.vinted.fr/items/3885159563-nike-air-max-plus-tn-just-do-it-445?referrer=catalog,https://images1.vinted.net/t/02_01ee9_PBNcqeSYBenmMDPXfNk17RsL/310x430/1702653960.jpeg?s=34d1c99715d7d419b13fc9d541cf79dd55ed38e6,FRANCE,Men
1005,Dunk SB Fog,160.0,NIKE,"NOIR, GRIS",41,https://www.vinted.fr/items/3885076022-dunk-sb-fog?referrer=catalog,https://images1.vinted.net/t/03_015bd_kPDWo8J75D1SkHNhGaAvmqtS/310x430/1702652355.jpeg?s=beadc319347f042dbdc644a9c25ed471ea3bdb43,"NANCY, FRANCE",Men
1006,Dunk low Sb powerpuff Girls Buttercup,280.0,NIKE,VERT,44,https://www.vinted.fr/items/3890636318-dunk-low-sb-powerpuff-girls-buttercup?referrer=catalog,https://images1.vinted.net/t/02_016fc_byqbKjTdMPUT66mdK8Xz9ZTR/310x430/1702821078.jpeg?s=6cd2f4b22a5a6fdd56277007dce7256a72a97a87,"ROMA, ITALIE",Men
