Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
331,Dunk Nike ,30.0,NIKE,"NOIR, ROSE",36,https://www.vinted.fr/items/3887908974-dunk-nike?referrer=catalog,https://images1.vinted.net/t/02_00c89_YZMGkf5q83MhNG2x1j8rGtJg/310x430/1702739405.jpeg?s=3e2603854eb22266c00b256a1b42dd4cafdbfbb4,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,85.88870967741933
402,Dunk blanche,30.0,NIKE,BLANC,39,https://www.vinted.fr/items/3840636022-dunk-blanche?referrer=catalog,https://images1.vinted.net/t/01_0189d_GpcsWzEE532eWTiKA3Dzqn5y/310x430/1701615051.jpeg?s=2a551a448f2d20155c1a216ec12345ce638acc3c,"VALSERRES, FRANCE",Women,112.96291518419308,405,292.0370848158069,115.88870967741933,85.88870967741933
642,Nike Dunk Low SE,30.0,NIKE,NOIR,39,https://www.vinted.fr/items/3886134140-nike-dunk-low-se?referrer=catalog,https://images1.vinted.net/t/03_02253_LCKQYGbpmBuKQv9kxCmpHmj2/310x430/1702677112.jpeg?s=a37aa6d00387fb6a174364882ed02bb5e5754e17,"CHAMPIGNY-SUR-MARNE, FRANCE",Women,2.515078483499237,405,402.4849215165008,115.88870967741933,85.88870967741933
901,Nike baskets dunk panda,30.0,NIKE,"VERT, VERT FONCÉ",37.5,https://www.vinted.fr/items/3880288755-nike-baskets-dunk-panda?referrer=catalog,https://images1.vinted.net/t/03_02562_Nb69b936UBxjHiNQKsMdCy2Q/310x430/1702500878.jpeg?s=aabaece456fd237cc4f60c265d05592f653de2e9,"AVION, FRANCE",Women,35.306457344340735,405,369.69354265565926,115.88870967741933,85.88870967741933
49,Niks dunk low ,30.0,NIKE,"GRIS, BLANC",26,https://www.vinted.fr/items/3883676872-niks-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00f60_xSD6jQ3ReyU2EmF32PNyo6gt/310x430/1702606852.jpeg?s=28fee7720b8ef6fc63d2731cd3f7ff4e0829e280,"GOES, PAYS-BAS",Kid,62.835510126711725,405,342.1644898732883,115.88870967741933,85.88870967741933
13,Vendo dunk usate ottimo stato n42 ,30.0,NIKE,"BLANC, VERT",42,https://www.vinted.fr/items/3890929068-vendo-dunk-usate-ottimo-stato-n42?referrer=catalog,https://images1.vinted.net/t/02_013d4_eCqMnCHsxyCc9XfgyDKngiV6/310x430/1702824721.jpeg?s=277ad737c61021bcbade6525329e04ada57cb44c,"MILANO, ITALIE",Men,128.1445985899978,405,276.8554014100022,115.88870967741933,85.88870967741933
93,Veste coupe vent-K way Nike vintage brodé turquoise s90 s80,30.0,NIKE,"NOIR, TURQUOISE",XS,https://www.vinted.fr/items/3890409072-veste-coupe-vent-k-way-nike-vintage-brode-turquoise-s90-s80?referrer=catalog,https://images1.vinted.net/t/01_0220f_nLCuAM5jKKDbdAoKBUHZQXJq/310x430/1702822006.jpeg?s=cf804ce04ec8430e5ee7c2cf894b381cfb4f94e1,"SEYSSINS, FRANCE",Men,96.57723855746619,405,308.4227614425338,115.88870967741933,85.88870967741933
98,Scarpe Nike dunk ,30.0,NIKE,"NOIR, BORDEAUX",44,https://www.vinted.fr/items/3885658300-scarpe-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00fba_pFAUQw3vzwgsipHAXNAKmYSz/310x430/1702664560.jpeg?s=bcbd5fd07c0fd4f7b5e9cb31eea1a7613d70ff1f,ITALIE,Men,211.5912481093571,405,193.4087518906429,115.88870967741933,85.88870967741933
76,dunk low panda bambino tg.35,30.0,NIKE,"NOIR, BLANC",35,https://www.vinted.fr/items/3886887805-dunk-low-panda-bambino-tg35?referrer=catalog,https://images1.vinted.net/t/01_026d3_BLh5Ufxmd7RWqvFctTLL8iUd/310x430/1702723866.jpeg?s=6322afe200f6688f45e7d61f3f3fbed7b57bd51f,"ELMAS, ITALIE",Kid,238.3553908487779,405,166.6446091512221,115.88870967741933,85.88870967741933
889,Nike baskets dunk panda,30.0,NIKE,"VERT, VERT FONCÉ",37.5,https://www.vinted.fr/items/3880288755-nike-baskets-dunk-panda?referrer=catalog,https://images1.vinted.net/t/03_02562_Nb69b936UBxjHiNQKsMdCy2Q/310x430/1702500878.jpeg?s=aabaece456fd237cc4f60c265d05592f653de2e9,"AVION, FRANCE",Women,35.306457344340735,405,369.69354265565926,115.88870967741933,85.88870967741933
99,Scarpe Nike Dunk Kids,30.0,NIKE,"NOIR, BLANC",22,https://www.vinted.fr/items/3883599064-scarpe-nike-dunk-kids?referrer=catalog,https://images1.vinted.net/t/03_0224a_qFDYNDpEcsr7NNkR1FdQw6JM/310x430/1702595232.jpeg?s=e5f9ac9a2df59b4d782ccc99b6dc4a75d0fa9fd3,"BELLIZZI, ITALIE",Kid,270.137075785155,405,134.862924214845,115.88870967741933,85.88870967741933
17,Nike baskets dunk panda,30.0,NIKE,"VERT, VERT FONCÉ",37.5,https://www.vinted.fr/items/3880288755-nike-baskets-dunk-panda?referrer=catalog,https://images1.vinted.net/t/03_02562_Nb69b936UBxjHiNQKsMdCy2Q/310x430/1702500878.jpeg?s=aabaece456fd237cc4f60c265d05592f653de2e9,"AVION, FRANCE",Women,35.306457344340735,405,369.69354265565926,115.88870967741933,85.88870967741933
16,Dunk low ,30.0,NIKE,"GRIS, BLANC",38.5,https://www.vinted.fr/items/3876221700-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_0161e_tuh64arPyYSGedgPtYL8ryEx/310x430/1702403456.jpeg?s=cb27d8062c0fe067dc44247e3a1bd59b401534f4,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,85.88870967741933
15,Paire de Nike dunk,31.0,NIKE,"NOIR, BLANC",23,https://www.vinted.fr/items/3877718975-paire-de-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_020db_tC4pvx7z8XGyyvD9LRitcfDh/310x430/1702460873.jpeg?s=d998b662f0d8f89448bb7da8f890cf917d93da71,"BEAUVAIS, FRANCE",Kid,13.350058111822188,405,391.6499418881778,115.88870967741933,84.88870967741933
264,Nike dunk low SB ,31.0,NIKE,"NOIR, VERT FONCÉ",39,https://www.vinted.fr/items/3891400363-nike-dunk-low-sb?referrer=catalog,https://images1.vinted.net/t/01_01907_bJQ5Tjy3AcMXnghnx7XbVrYn/310x430/1702830993.jpeg?s=7004d29a2648c135da35f172141a0e66a7c1d670,"SAN DAMIANO D'ASTI, ITALIE",Men,124.80037551861709,405,280.1996244813829,115.88870967741933,84.88870967741933
19,Nike Dunk 26,33.0,NIKE,"NOIR, ROUGE",26,https://www.vinted.fr/items/3892023676-nike-dunk-26?referrer=catalog,https://images1.vinted.net/t/02_02031_BBFS3GAh9yKG5etKbRXZVaV5/310x430/1702840364.jpeg?s=0b94c0d936972fe92b9e2efa3f1fc57c3c601e1f,"SAUGNAC-ET-CAMBRAN, FRANCE",Kid,126.17333800965073,405,278.8266619903493,115.88870967741933,82.88870967741933
17,Basket Nike ,33.0,NIKE,NOIR,26,https://www.vinted.fr/items/3873155468-basket-nike?referrer=catalog,https://images1.vinted.net/t/03_009b2_gVhWhiqLD8i5jszYJqHH9L2z/310x430/1702324764.jpeg?s=1bb06e389bf406285b33660b5adb44ec425b5c22,"NOYON, FRANCE",Kid,18.665171975105476,405,386.33482802489453,115.88870967741933,82.88870967741933
981,Nike dunk high grey,35.0,NIKE,"GRIS, BLANC",36.5,https://www.vinted.fr/items/3883050400-nike-dunk-high-grey?referrer=catalog,https://images1.vinted.net/t/03_02543_74GFtQwPV7dQo2piSRr1xVTQ/310x430/1702581895.jpeg?s=a89c358ae4695798de9020e1caa9b4c879a9c8a6,"AMSTERDAM, PAYS-BAS",Women,86.08957690099396,405,318.91042309900604,115.88870967741933,80.88870967741933
147,Jogging Nike Soloswoosh ,35.0,NIKE,NOIR,S,https://www.vinted.fr/items/3891731738-jogging-nike-soloswoosh?referrer=catalog,https://images1.vinted.net/t/03_00b3d_2AbtGTi5ifDpvmfKLeiZtjSx/310x430/1702835777.jpeg?s=cd0649fc10569407a946db42fce5d30313b7957e,"RENNES, FRANCE",Men,61.86869292400289,405,343.1313070759971,115.88870967741933,80.88870967741933
433,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
116,Nike Dunk High Beige 37.5,35.0,NIKE,"BLANC, BEIGE",37.5,https://www.vinted.fr/items/3888610237-nike-dunk-high-beige-375?referrer=catalog,https://images1.vinted.net/t/01_01ec6_tj3jawWLS4HUVj2qoz1GH4JE/310x430/1702752555.jpeg?s=a9d53a691a8053257df2967ba5d55a7722ed5cac,"A CORUÑA, ESPAGNE",Women,205.80143207397788,405,199.19856792602212,115.88870967741933,80.88870967741933
131,Nike Dunk Low,35.0,NIKE,MULTICOLORE,42,https://www.vinted.fr/items/3889087300-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00e47_Diki3kkg6mPdKSGi4MP9Srve/310x430/1702766233.jpeg?s=560c9326ee8821f66e900c7f7e676669af215da2,"SAN VINCENZO, ITALIE",Men,179.9995906716376,405,225.0004093283624,115.88870967741933,80.88870967741933
508,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
808,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
108,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
529,Nike dunk Sky ,35.0,NIKE,"GRIS, BEIGE",37.5,https://www.vinted.fr/items/3886530187-nike-dunk-sky?referrer=catalog,https://images1.vinted.net/t/02_024be_Kkn8d6mi7PguGXeLCCL2H5bZ/310x430/1702717247.jpeg?s=9b6aff8adc84b0be7abd02fd412937e18f30f03e,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,80.88870967741933
7,Jogging nike Taille M,35.0,NIKE,GRIS,M,https://www.vinted.fr/items/3891763544-jogging-nike-taille-m?referrer=catalog,https://images1.vinted.net/t/03_0007a_kbA93bUvq6Qa3YWXSwibRe2X/310x430/1702836245.jpeg?s=194d0197abb860095e89e57b1df7e6755d03fd28,"LILLE, FRANCE",Men,40.900527784952054,405,364.09947221504797,115.88870967741933,80.88870967741933
437,Dunk Nike,35.0,NIKE,"BLANC, BLEU",42,https://www.vinted.fr/items/3886912629-dunk-nike?referrer=catalog,https://images1.vinted.net/t/03_0226a_fQgv53NUPwvypReQyGgigPzH/310x430/1702724250.jpeg?s=dde1f5509226aff1c9ca80622755bd7ac77b7f30,"SAINT-ÉTIENNE-DU-ROUVRAY, FRANCE",Men,21.81287841090922,405,383.1871215890908,115.88870967741933,80.88870967741933
31,Lot de 2 paires de Nike dunk law panda ,35.0,NIKE,"NOIR, ORANGE",30,https://www.vinted.fr/items/3881499570-lot-de-2-paires-de-nike-dunk-law-panda?referrer=catalog,https://images1.vinted.net/t/02_0196d_M7qNMYXiUqefgFrwASs3XsNt/310x430/1702554738.jpeg?s=98f361d593b6ebeda45e61bc90366aa88e2d520f,FRANCE,Kid,50.58615778249138,405,354.4138422175086,115.88870967741933,80.88870967741933
11,dunk sb ,35.0,NIKE,"GRIS, BEIGE","38,5",https://www.vinted.fr/items/3881956140-dunk-sb?referrer=catalog,https://images1.vinted.net/t/02_0084b_FPQy68L58JmpSt9TAKE24A3M/310x430/1702562271.jpeg?s=31a9b0fe843843c23d937fed781dae88a0471dd4,"ROMA, ITALIE",Men,221.3258796064532,405,183.6741203935468,115.88870967741933,80.88870967741933
692,Nike air force one blanche avec boite d’origine ,35.0,NIKE,BLANC,45,https://www.vinted.fr/items/3889810275-nike-air-force-one-blanche-avec-boite-dorigine?referrer=catalog,https://images1.vinted.net/t/02_015a0_MSWPFEAVZzcX6cyQBDeMM6qa/310x430/1702810303.jpeg?s=f4d3c31f025c6bb6487d3e71ecaca5ca515b357c,"MOIRANS, FRANCE",Men,92.39898584823852,405,312.6010141517615,115.88870967741933,80.88870967741933
472,dunk low ,35.0,NIKE,"BLANC, MARINE",38.5,https://www.vinted.fr/items/2648849524-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_026cf_6dix7QLHKGDuZ6Fz1Y3dKkmU/310x430/1675266911.jpeg?s=24490aaebcd54db459149d0528759f94b47e769b,"WINGLES, FRANCE",Women,37.17631627269626,405,367.8236837273037,115.88870967741933,80.88870967741933
708,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
44,dunk prix négociable ,35.0,NIKE,"NOIR, ORANGE",35,https://www.vinted.fr/items/3879527390-dunk-prix-negociable?referrer=catalog,https://images1.vinted.net/t/03_00b63_S9VTuGRCsdWp1dhLdX1N3s7L/310x430/1702488131.jpeg?s=a94f3669e0d05e749dabfb9bb786d17b85b2b655,FRANCE,Kid,50.58615778249138,405,354.4138422175086,115.88870967741933,80.88870967741933
61,Nike Dunk low panda ,35.0,NIKE,"NOIR, BLANC",23,https://www.vinted.fr/items/3879770666-nike-dunk-low-panda?referrer=catalog,https://images1.vinted.net/t/03_00785_1wnqhuugLLoSMhk72yUbXCTP/310x430/1702492092.jpeg?s=a36222726f0f7fe4158838a17ee3c9b97bb76bb8,"ÉPINAY-SUR-SEINE, FRANCE",Kid,2.203805046788619,405,402.7961949532114,115.88870967741933,80.88870967741933
146,Dunk low Nike ,35.0,NIKE,"ROUGE, BLEU",36.5,https://www.vinted.fr/items/3673090560-dunk-low-nike?referrer=catalog,https://images1.vinted.net/t/03_010fa_yuun5BPgpRQjvmgucJSNstV7/310x430/1698422827.jpeg?s=4a294b53f57822d5bf260ab50dd0a76c61fb2ee6,"SENS, FRANCE",Women,20.088098561849833,405,384.91190143815015,115.88870967741933,80.88870967741933
244,Nike dunk,35.0,NIKE,"BLANC, ABRICOT",36.5,https://www.vinted.fr/items/3887166329-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00ad8_hEh3p76f3Z7cN4nXdVtUq4et/310x430/1702728218.jpeg?s=51a1349ac2b1055c6e74d40c0ba9139810f5974f,"CORMELLES-LE-ROYAL, FRANCE",Women,39.836179438603516,405,365.1638205613965,115.88870967741933,80.88870967741933
63,dunk high 44 grigie Nike,35.0,NIKE,"GRIS, BLANC",44,https://www.vinted.fr/items/3890858392-dunk-high-44-grigie-nike?referrer=catalog,https://images1.vinted.net/t/03_01dee_BmS7cWC6ESQdEV5L8fP7Y46K/310x430/1702823835.jpeg?s=8d413833209bc8edd69d3d07c76498f988d33db8,"CANTALUPO, ITALIE",Men,129.6159206498845,405,275.3840793501155,115.88870967741933,80.88870967741933
271,Dunk low ,35.0,NIKE,"BLANC, BLEU",40.5,https://www.vinted.fr/items/3885511698-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_00195_nytWB8ZqwaHMvDbPXRuLQmqt/310x430/1702661292.jpeg?s=23a920d578a8767ea0b3778cc9ce2e64eb4a954c,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,80.88870967741933
8,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
636,nike sb dunk low pro,35.0,NIKE,BLEU,43,https://www.vinted.fr/items/3890696304-nike-sb-dunk-low-pro?referrer=catalog,https://images1.vinted.net/t/01_01e33_FqhSgL4MrgcwkTsVrsRh97TT/310x430/1702821824.jpeg?s=5acd5b8b6e81e045a12645ba1df9c40b00d3c2af,"MOLENBEEK-SAINT-JEAN, BELGIQUE",Men,52.83132994118663,405,352.16867005881335,115.88870967741933,80.88870967741933
414,Nike Dunk montante ,35.0,NIKE,"BLANC, BLEU",42,https://www.vinted.fr/items/3887633539-nike-dunk-montante?referrer=catalog,https://images1.vinted.net/t/02_0095c_GHeHaMhWrgvxDz79mbbqguJ7/310x430/1702735237.jpeg?s=09b9cce2fb0d24df3bcf908d6c03218bb08a57c4,"CHENNEVIÈRES-SUR-MARNE, FRANCE",Men,2.9390607226969876,405,402.060939277303,115.88870967741933,80.88870967741933
428,Nike Dunk,35.0,NIKE,"NOIR, BLANC",35,https://www.vinted.fr/items/3862373790-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_0215e_KSq6owthbNsSxvSz9p1KWHut/310x430/1702125949.jpeg?s=2664fba22e6b86909ffa66717351008ae15f30e5,"POMMERET, FRANCE",Women,73.85915630446651,405,331.1408436955335,115.88870967741933,80.88870967741933
308,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
97,Basket NIKE dunk low,35.0,NIKE,ROSE,33,https://www.vinted.fr/items/3888617873-basket-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01763_pYdAocoL7foLALDXHekycSp9/310x430/1702752727.jpeg?s=cea118b423af55e1ce4fcd248caca81969f2fa78,"MARSEILLE 08, FRANCE",Kid,133.26743282137264,405,271.7325671786274,115.88870967741933,80.88870967741933
1008,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
897,Nike dunk alte  bianche salmone ,35.0,NIKE,"BLANC, CORAIL",39.5,https://www.vinted.fr/items/3887470478-nike-dunk-alte-bianche-salmone?referrer=catalog,https://images1.vinted.net/t/01_017a6_FT33UqiZyfEhvsUhdbw1f5wK/310x430/1702732860.jpeg?s=e98c96c4e159075a2b8afca9cc0c0dfb3ba34283,ITALIE,Women,211.5912481093571,405,193.4087518906429,115.88870967741933,80.88870967741933
948,dunk low ,35.0,NIKE,"BLANC, MARINE",38.5,https://www.vinted.fr/items/2648849524-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_026cf_6dix7QLHKGDuZ6Fz1Y3dKkmU/310x430/1675266911.jpeg?s=24490aaebcd54db459149d0528759f94b47e769b,"WINGLES, FRANCE",Women,37.17631627269626,405,367.8236837273037,115.88870967741933,80.88870967741933
908,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
96,Nike dunk panda,35.0,NIKE,"NOIR, BLANC",19,https://www.vinted.fr/items/3886580820-nike-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_00fda_P3G1rLEfJvMcFBP2zFXTnWcc/310x430/1702718447.jpeg?s=0b5a5355214390e64c60cfd8d93aef1f81423079,"ISTRES, FRANCE",Kid,125.53401711386742,405,279.46598288613256,115.88870967741933,80.88870967741933
883,Nike dunk alte  bianche salmone ,35.0,NIKE,"BLANC, CORAIL",39.5,https://www.vinted.fr/items/3887470478-nike-dunk-alte-bianche-salmone?referrer=catalog,https://images1.vinted.net/t/01_017a6_FT33UqiZyfEhvsUhdbw1f5wK/310x430/1702732860.jpeg?s=e98c96c4e159075a2b8afca9cc0c0dfb3ba34283,ITALIE,Women,211.5912481093571,405,193.4087518906429,115.88870967741933,80.88870967741933
366,Nike Dunk low uomo,35.0,NIKE,"NOIR, BLANC",45,https://www.vinted.fr/items/3888487065-nike-dunk-low-uomo?referrer=catalog,https://images1.vinted.net/t/02_00651_UnVWeXrEqP9WmKXd6X6CZbiJ/310x430/1702749869.jpeg?s=e0e7e7d3b8f01ab2097257bc82fcede8468ce443,ITALIE,Men,211.5912481093571,405,193.4087518906429,115.88870967741933,80.88870967741933
608,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
208,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,80.88870967741933
664,Dunk fleuries,35.0,NIKE,"BEIGE, VIOLET",38,https://www.vinted.fr/items/3865639949-dunk-fleuries?referrer=catalog,https://images1.vinted.net/t/02_013fe_bgDgSkoqQUuwPnzswho5WD6U/310x430/1702203173.jpeg?s=14296bf5e601e1989071a67a96331067f0eb2cf6,"LA SEYNE-SUR-MER, FRANCE",Women,139.09883523113788,405,265.90116476886215,115.88870967741933,80.88870967741933
265,Dunk low rétro ,36.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3889708854-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/03_011cd_3Mr94QuvGoAUM4KA2Y7af6Fo/310x430/1702808934.jpeg?s=6928726090a80179e58a918e20981441f37c3b5c,"VILLENEUVE-D'ASCQ, FRANCE",Men,40.78809124459516,405,364.21190875540486,115.88870967741933,79.88870967741933
662,Nike Tech Jaune Électrique ,37.0,NIKE,JAUNE,L,https://www.vinted.fr/items/3885576748-nike-tech-jaune-electrique?referrer=catalog,https://images1.vinted.net/t/02_00cab_BLhJXyDJxTxAA71KYmVJ448X/310x430/1702662701.jpeg?s=5094f0571703acf947ac1b23be31ee629c1e2f5f,"SAINT-LOUIS, FRANCE",Men,71.1338225502269,405,333.8661774497731,115.88870967741933,78.88870967741933
39,"Nike dunk hoog maat 35,5",37.5,NIKE,"BLANC, VERT",35,https://www.vinted.fr/items/3878250770-nike-dunk-hoog-maat-355?referrer=catalog,https://images1.vinted.net/t/02_0088b_7FWPc5x94n8xyNuFhEuMH2fV/310x430/1702469239.jpeg?s=621dee8472ce7b9ee27793c1f7d4b5d1b09761c2,"ALMERE, PAYS-BAS",Kid,89.40017196593149,405,315.59982803406854,115.88870967741933,78.38870967741933
82,Nike dunk Jordan MID pointure 33 rouge et noire,38.0,NIKE,"NOIR, ROUGE",33,https://www.vinted.fr/items/3859148471-nike-dunk-jordan-mid-pointure-33-rouge-et-noire?referrer=catalog,https://images1.vinted.net/t/01_019a5_6PMdH3Cp3eVrwe4yWVS3K6wL/310x430/1702044182.jpeg?s=4e2e43abc7865c58a028e328908d70a9c7c27a70,"NICE, FRANCE",Kid,137.33720954463024,405,267.66279045536976,115.88870967741933,77.88870967741933
46,nike dunk orange neuve ,38.0,NIKE,ORANGE,26,https://www.vinted.fr/items/3871292917-nike-dunk-orange-neuve?referrer=catalog,https://images1.vinted.net/t/01_00249_dpkL4FousyiBJVHtVrBtLsfY/310x430/1702299154.jpeg?s=57869ace3d02705a1b90220e286ffe10eb388144,"ECCICA-SUARELLA, FRANCE",Kid,184.7931488044882,405,220.2068511955118,115.88870967741933,77.88870967741933
