Title;Price;Brand;Color;Size;Link;Image Source;Localisation;Gender;Approximate Carbon Footprint (kg CO2);Approximative Carbon Print from Ordering on Nike (kg CO2/ton);Carbon Profit (kg CO2);Average price of the product on Nike;Profit Made;
Nike blazer;17.0;NIKE;ROSE;38.0;https://www.vinted.fr/items/1220248931-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01016_5R6CysSNrkYWNsF422RkPZbv/310x430/1626621897.jpeg?s=25461064c32f823ddb213ced891e0214c996b004;PERTUIS, FRANCE;Women;124.57544831163912;405;280.4245516883609;88.6856756756756;71.6856756756756;
Blazer ;17.0;NIKE;GRIS, BLANC;44,5;https://www.vinted.fr/items/2296600104-blazer?referrer=catalog;https://images1.vinted.net/t/03_02155_fFGH2DZzBYYsxhT9goC3NXpN/310x430/1665403609.jpeg?s=9bb284221b843fabed14f26580b5b2e9299c113f;TARANTO, ITALIE;Men;296.7628513117821;405;108.23714868821793;88.6856756756756;71.6856756756756;
Nike blazer ;17.0;NIKE;BLEU, BLANC;41;https://www.vinted.fr/items/2952724811-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_02196_M6PzKB8Akr3QmPTx8pqtEtb2/310x430/1682605299.jpeg?s=d2df3d039b5b45ecae2b86f675a845de4ce9ddba;LA PACAUDIÈRE, FRANCE;Men;63.843255542060845;405;341.15674445793917;88.6856756756756;71.6856756756756;
Nike blazer ;17.0;NIKE;NOIR, ROSE;37.0;https://www.vinted.fr/items/2509999378-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00753_PDiTEee45ypmhusvLihvvLw8/310x430/1670952504.jpeg?s=c2de8e64792673bf5a12b059a5195b24a1a10661;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;71.6856756756756;
Nike Blazer ;17.0;NIKE;GRIS;44;https://www.vinted.fr/items/2435394523-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00e25_gh5Z5mbt1KiQ38srm23sDKhu/310x430/1668896690.jpeg?s=7779872e2f81b6406e16a0c76e2827e9f9b45f3f;FORLIMPOPOLI, ITALIE;Men;182.18309158445862;405;222.81690841554138;88.6856756756756;71.6856756756756;
Nike blazer ;17.0;NIKE;KAKI;45;https://www.vinted.fr/items/2109388227-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_010aa_1CjWeWs8iSq9WDzsu31XYEQD/310x430/1660660795.jpeg?s=66fc8e3264e0f6532875d6adadda373cc1dcdc63;MURCIA, ESPAGNE;Men;247.8354711261175;405;157.1645288738825;88.6856756756756;71.6856756756756;
Nike Blazer;17.0;NIKE;NOIR, BLANC;43;https://www.vinted.fr/items/3185991875-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_013d5_n2PcWJgJTDt2b9caa1832Vys/310x430/1687974680.jpeg?s=d39b9e856a0cd3999ed01cf88eed533bd3cf1e34;CAMPHIN-EN-CAREMBAULT, FRANCE;Men;37.94303226161833;405;367.0569677383817;88.6856756756756;71.6856756756756;
nike blazer ;17.0;NIKE;NOIR, BLANC;38.5;https://www.vinted.fr/items/2190390860-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_009a9_AnfPn59poiZH173xAsbBoB6s/310x430/1662924032.jpeg?s=f589d0f57309ee424d94314072bf933279fa605b;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;71.6856756756756;
Nike blazer;17.0;NIKE;MOUTARDE, JAUNE;36.0;https://www.vinted.fr/items/3770555121-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01c26_eCdi6dmWbXdUWRV3QuzXMNSa/310x430/1700215626.jpeg?s=668c476c34a8e9af1937f88b9a56e7a1d890a342;CABOURG, FRANCE;Women;37.343207104406865;405;367.6567928955931;88.6856756756756;71.6856756756756;
Nike blazers;17.0;NIKE;BLANC, TURQUOISE;38.0;https://www.vinted.fr/items/506294226-nike-blazers?referrer=catalog;https://images1.vinted.net/t/01_01018_J9FGUGmF8H2vVE343HFxsFha/310x430/1600738013.jpeg?s=3a1704605b100cb030cc95c80441551702c1fad5;CERGY, FRANCE;Women;6.332233964864242;405;398.66776603513574;88.6856756756756;71.6856756756756;
Blazer nike ;17.0;NIKE;BORDEAUX;37.5;https://www.vinted.fr/items/1630143411-blazer-nike?referrer=catalog;https://images1.vinted.net/t/01_0005d_4k84HTq9BxkxwzTx828ejRCL/310x430/1644757009.jpeg?s=7ca4128e3645a89bc5956b5a5d26784ebb4eebde;LE HAVRE, FRANCE;Women;35.66352138454524;405;369.3364786154548;88.6856756756756;71.6856756756756;
Nike blazer;17.0;NIKE;VIOLET;38.0;https://www.vinted.fr/items/1644462184-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00011_VShbJLnjAKqjUrdo2sfGXCs3/310x430/1645284817.jpeg?s=b37b05d06895abb6cded3c51141d375b06691f30;PARIS, FRANCE;Women;0.0888444020338186;405;404.9111555979662;88.6856756756756;71.6856756756756;
blazer nike ;17.5;NIKE;BLANC, MULTICOLORE;37.5;https://www.vinted.fr/items/3422051348-blazer-nike?referrer=catalog;https://images1.vinted.net/t/01_01aa2_2gCGa8YAqKemexKvcLypCFPQ/310x430/1693587700.jpeg?s=3326b4d759b1b09a3d25c0b7d30eac32dde8b8ea;NOTRE-DAME-D'OÉ, FRANCE;Women;39.58823691400289;405;365.4117630859971;88.6856756756756;71.1856756756756;
Nike Blazer ;18.0;NIKE;NOIR, VERT;37.5;https://www.vinted.fr/items/2195938297-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01d00_tdK3D46i4uKCRdwxP3yup46v/310x430/1663081361.jpeg?s=fe137ed9b87a960e79f19b226108ccd679604f09;BAILLEUL-NEUVILLE, FRANCE;Women;25.114885907864487;405;379.8851140921355;88.6856756756756;70.6856756756756;
Blazer Nike ;18.0;NIKE;BLEU;35.5;https://www.vinted.fr/items/1129426833-blazer-nike?referrer=catalog;https://images1.vinted.net/t/03_012c4_mGeBnuCF4bKT9pbUqzXrdk5Y/310x430/1621789086.jpeg?s=9a60c74be2f1de07177a0073ab0de5d594da22b8;BORDEAUX, FRANCE;Women;99.83489114488926;405;305.16510885511076;88.6856756756756;70.6856756756756;
nike blazer ;18.0;NIKE;JAUNE, BLANC;36.5;https://www.vinted.fr/items/2644676392-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00c88_E9LbN4Xacv6djMdfCWFiVowA/310x430/1675166792.jpeg?s=578f63c3f9906d56a757f2e8052e0dbc170c5e91;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;70.6856756756756;
Nike Blazer ;18.0;NIKE;GRIS, BLANC;38.0;https://www.vinted.fr/items/855183660-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0127c_RaRMmFrZWfikaXB7fSeexr3y/310x430/1611141041.jpeg?s=cbdbb45414e12d337a49af8501c61f2f6f74ee60;COURTONNE-LA-MEURDRAC, FRANCE;Women;30.330140725910077;405;374.6698592740899;88.6856756756756;70.6856756756756;
Nike blazer;18.0;NIKE;GRIS, BLANC;38.5;https://www.vinted.fr/items/2574724898-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_007de_Ma1NBJxpUi2eAjZE7BY7ZAkT/310x430/1673292915.jpeg?s=eb14b8b52d5fd82802c2bb3ef0627c01ef96b3e0;TOURCOING, FRANCE;Women;43.129426882529174;405;361.8705731174708;88.6856756756756;70.6856756756756;
Nike blazer;18.0;NIKE;JAUNE;38.5;https://www.vinted.fr/items/1945370584-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01c9c_KDZyN9T2BTBSBonMwZwaJVb1/310x430/1654621132.jpeg?s=2b3cbe99ff66ad1a2ce6e1bb3ad318e58d10af82;MARSEILLE, FRANCE;Women;132.10630160408124;405;272.89369839591876;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;ROUGE, BLANC;38.5;https://www.vinted.fr/items/3178291583-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01de5_15QBZKaGbHxn2FiNU57ve2dc/310x430/1687795377.jpeg?s=84c3fed72bd31e4653188c12869404e52fcf208b;VILLEURBANNE, FRANCE;Women;78.53255986886995;405;326.46744013113005;88.6856756756756;70.6856756756756;
blazers ;18.0;NIKE;NOIR, BLANC;39.0;https://www.vinted.fr/items/2613033520-blazers?referrer=catalog;https://images1.vinted.net/t/02_00eb4_NGe76LmCSNbk9rEpMhwe8zGh/310x430/1674339279.jpeg?s=9045e48d913a5c79ceaa31207dc2a563aa5b60e4;CAEN, FRANCE;Women;40.37723241052092;405;364.62276758947905;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;NOIR, BLANC;38.0;https://www.vinted.fr/items/3876910512-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01ead_Qq9rWDqEkPBWPhH2TRn21LJT/310x430/1702414884.jpeg?s=ff12169f9cecff27161cb6da80ba070250ecbaf4;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;70.6856756756756;
Nike blazer;18.0;NIKE;BLEU CLAIR;38.5;https://www.vinted.fr/items/3535588466-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0104b_LTHpXWga4JByzGv5iaMUqW1Z/310x430/1695912618.jpeg?s=2d4498a1bbe5737d3e4b00968e854b5b883862d0;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;NOIR;40;https://www.vinted.fr/items/3035957803-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_010aa_TbqTFKqsNmCsMibix85VGq5t/310x430/1684432598.jpeg?s=49d3b4fb0080d0724e7f958a5ef82c3ca3df80ee;BRION, FRANCE;Men;91.2725228139198;405;313.7274771860802;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;ROUGE, MARINE;41;https://www.vinted.fr/items/1791173356-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01c9f_x54PjxsfDEpwvnxrQoEMaFiz/310x430/1650995133.jpeg?s=a64d388fa8b98c11b675fb7e18ea68bbaee0c965;SCHIRRHOFFEN, FRANCE;Men;81.75724415407531;405;323.2427558459247;88.6856756756756;70.6856756756756;
Nike Blazer ;18.0;NIKE;VIOLET, LILA;38.5;https://www.vinted.fr/items/3119626324-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_018d6_7gEh3RHFknKAfTFgxC3UFAnS/310x430/1686387574.jpeg?s=3ca13f5f4d5db109788b0f1e147f26bcc7b63f6a;LORGUES, FRANCE;Women;134.29842165249156;405;270.7015783475084;88.6856756756756;70.6856756756756;
blazer nike ;18.0;NIKE;NOIR, BLANC;38.0;https://www.vinted.fr/items/3051379130-blazer-nike?referrer=catalog;https://images1.vinted.net/t/03_01ccb_G37FYsSFffMQoo7pvEjc5JdG/310x430/1684780219.jpeg?s=4913d0ed7b1086f00f1a8264d0a56a0d0ed17fb6;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;NOIR, BLANC;40;https://www.vinted.fr/items/3619569677-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00d2c_TZZMirBWEFUuMJthdDRA9uGi/310x430/1697476033.jpeg?s=4a3d55c14492f7cef3d9a53d413a230e2a6e3a74;LUNEL, FRANCE;Men;118.42799282697194;405;286.57200717302806;88.6856756756756;70.6856756756756;
Nike Blazer ;18.0;NIKE;BLEU;42;https://www.vinted.fr/items/1635271811-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_02007_DxUdcYRUeiM3WcmoS5c6ecRf/310x430/1645015961.jpeg?s=0bbe28e3a10d44ac544ab1542443faf226059abe;GUIMARÃES, PORTUGAL;Men;234.54249448220628;405;170.45750551779372;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;GRIS, VIOLET;36.0;https://www.vinted.fr/items/2447969017-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01d46_zPyFLZSFJRwJAQ3wFhdVy4VQ/310x430/1669205992.jpeg?s=525f49778bb05863610e3c54ac7ae9314e99d2ff;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;70.6856756756756;
NIKE blazer;18.0;NIKE;NOIR, BLANC;41;https://www.vinted.fr/items/2718604347-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_02226_54KPZGRAxze1VAjpGF8XDj5N/310x430/1677093099.jpeg?s=d27873c81844cda409a77f50ca5de0856e3ebb34;CAPANNORI, ITALIE;Men;168.48977641490208;405;236.51022358509792;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;BEIGE;36.5;https://www.vinted.fr/items/3862881856-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01c44_vukoPkeVpezE5MYP25jyZJEF/310x430/1702131461.jpeg?s=df1b7d08f5b2e0f9c890dd4ba867247457b40300;ITALIE;Women;211.5912481093571;405;193.4087518906429;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;GRIS;40;https://www.vinted.fr/items/90234202-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_011c6_tFiT4Zbjc9BnwYRc3aBsZt9W/310x430/1602473278.jpeg?s=96344edfeb1e013f1086e94f4802e2d9b2c392fa;LA LANDE-DE-FRONSAC, FRANCE;Men;95.73490532305976;405;309.26509467694024;88.6856756756756;70.6856756756756;
Nike blazer ;18.0;NIKE;BLANC, BEIGE;38.0;https://www.vinted.fr/items/3646119283-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00407_CiSqwpgYEFb3oowKyygicEU4/310x430/1697972105.jpeg?s=d137d20ca850e7de3e7f251fbe2d1634038a428d;MONTPELLIER, FRANCE;Women;118.95161652537877;405;286.04838347462123;88.6856756756756;70.6856756756756;
Blazer Nike ;18.0;NIKE;BLANC;38.0;https://www.vinted.fr/items/3702986355-blazer-nike?referrer=catalog;https://images1.vinted.net/t/03_00ccb_aVf8uv5zJDK3qwUZd2pPkLdA/310x430/1698961275.jpeg?s=29b53973d747367c10fbb00a64b6d29f2544b78a;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;70.6856756756756;
Blazer ;18.0;NIKE;GRIS, BLANC;40;https://www.vinted.fr/items/3150601501-blazer?referrer=catalog;https://images1.vinted.net/t/03_01665_jGiDZmzj6UrN4ikJQtcLyXy7/310x430/1687103949.jpeg?s=15a5eee3e7b2f4daec92b58a11ba926f69ef5080;NIVELLES, BELGIQUE;Men;48.03938496296667;405;356.96061503703334;88.6856756756756;70.6856756756756;
Nike Blazer ;19.0;NIKE;NOIR, BLANC;42;https://www.vinted.fr/items/3203342787-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00660_vAWuR8dTK4pgSUnELTAKcZ1h/310x430/1688399245.jpeg?s=c683531b0ff4daba2e807bc1e5cf5e9f76c4dd1b;MADRID, ESPAGNE;Men;210.593392494884;405;194.406607505116;88.6856756756756;69.6856756756756;
Nike blazer ;19.0;NIKE;GRIS;38.5;https://www.vinted.fr/items/176802605-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_015ff_tMiE4hrhJGRrvXfHyBsU3njN/310x430/1601602053.jpeg?s=93f82ad8e894118ac75ed1f4bd7400d53148a0cc;MEILHAN-SUR-GARONNE, FRANCE;Women;102.70022344162535;405;302.2997765583747;88.6856756756756;69.6856756756756;
Nike blazers;19.0;NIKE;BLANC, BEIGE;39;https://www.vinted.fr/items/3099828283-nike-blazers?referrer=catalog;https://images1.vinted.net/t/03_01604_McbGS2Rax622L1668FgWHqBM/310x430/1685902862.jpeg?s=1382bc76af22c8a9bcbbeb46d56b24df9daf33ee;PAYS-BAS;Men;87.92875933655216;405;317.07124066344784;88.6856756756756;69.6856756756756;
Nike blazer;19.0;NIKE;BLANC, ROSE;42.0;https://www.vinted.fr/items/2825011947-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_004ba_z6eiyJFWHQknBkydGfKD2XQK/310x430/1679674407.jpeg?s=58dd979068b99e501630acd8e2b8b01adf43d01f;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;69.6856756756756;
Nike blazer;19.0;NIKE;NOIR;39.0;https://www.vinted.fr/items/1246488915-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0095a_PtX3SNzLo5crKASBjaZEdpTu/310x430/1628333324.jpeg?s=0a05ca0e502d14c24c4870364fa798e4f080188a;METZ, FRANCE;Women;56.276242901110145;405;348.72375709888985;88.6856756756756;69.6856756756756;
Nike blazer ;19.0;NIKE;BORDEAUX;37.5;https://www.vinted.fr/items/2221548588-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0134c_Jt1kCnWnhDDLoGtGe86nL9mQ/310x430/1663682977.jpeg?s=1e0b67dace11049d33b7fc58bf1e48c60dd0e6e8;LA CELLE-SAINT-CLOUD, FRANCE;Women;3.1770993846874576;405;401.82290061531256;88.6856756756756;69.6856756756756;
Nike Blazer ;19.0;NIKE;BLANC, ROUGE;38.0;https://www.vinted.fr/items/3107781004-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0015e_LWgmTvJg6EYF1SMExhGxTZBu/310x430/1686076963.jpeg?s=2942db5579f8a674d5dd28c24881a5c1b303dec1;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;69.6856756756756;
Nike blazer ;19.99;NIKE;BLANC, TURQUOISE;41;https://www.vinted.fr/items/2770811414-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00f28_VZQDap3wCj5xmN6TYkXbXEcP/310x430/1678390088.jpeg?s=9f38a451ef64dd52e5e23b46f6df0596a4afc52a;BELGIQUE;Men;51.83360132251926;405;353.16639867748074;88.6856756756756;68.6956756756756;
Nike blazer;20.0;NIKE;KAKI;37.5;https://www.vinted.fr/items/2143488205-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0055a_VWJQmp3LEsoPsbTP9sBAv4bX/310x430/1661695467.jpeg?s=8832bcd7633d7eaf2427d2aefaef70d3d63c86a0;MÂCON, FRANCE;Women;67.92469512108667;405;337.07530487891336;88.6856756756756;68.6856756756756;
Nike blazer;20.0;NIKE;NOIR;39.0;https://www.vinted.fr/items/2293081279-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_012c1_Fqq7eFKCPb7JyqpRiaHGi8mz/310x430/1665326077.jpeg?s=5e29177638b16c703f6696811c1a871d2257a7b8;PONT-DE-L’ISÈRE, FRANCE;Women;93.83922063892764;405;311.16077936107234;88.6856756756756;68.6856756756756;
Nike blazer;20.0;NIKE;NOIR, BLANC;38.5;https://www.vinted.fr/items/1069435224-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00387_d3Uvbf4Js8JmwaQSAG4jcaH1/310x430/1619506725.jpeg?s=aab0766f81e1ca83571bf837211b1f3d3e249087;GUÎNES, FRANCE;Women;45.30086314962198;405;359.699136850378;88.6856756756756;68.6856756756756;
Nike Blazer ;20.0;NIKE;BLANC, JAUNE;45;https://www.vinted.fr/items/2092492922-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_009c1_qgAkUffBd7dTmAxzftoZMkMp/310x430/1660040757.jpeg?s=86fbbe514fc575adad32a271271048859198e343;ESPAGNE;Men;240.81968736838846;405;164.18031263161154;88.6856756756756;68.6856756756756;
Nike Blazer;20.0;NIKE;ROUGE, BLANC;42,5;https://www.vinted.fr/items/2541181550-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_005ab_nnaeBxpMPuava5khmR1GEjjk/310x430/1672312064.jpeg?s=fe6f14f1300a95635f0d1b5ecb4227d020728af0;MODENA, ITALIE;Men;162.4957642413756;405;242.5042357586244;88.6856756756756;68.6856756756756;
Nike Blazer ;20.0;NIKE;BLANC;41;https://www.vinted.fr/items/3132970238-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_02263_Rd7JBHXofhpTvTM2R2hzmY7a/310x430/1686670210.jpeg?s=947114530eb790fe1196789de0c0700f7c437cc6;MONTESILVANO, ITALIE;Men;231.24142222828115;405;173.75857777171885;88.6856756756756;68.6856756756756;
Nike Blazer ;20.0;NIKE;BLANC;41;https://www.vinted.fr/items/3132970238-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_02263_Rd7JBHXofhpTvTM2R2hzmY7a/310x430/1686670210.jpeg?s=947114530eb790fe1196789de0c0700f7c437cc6;MONTESILVANO, ITALIE;Men;231.24142222828115;405;173.75857777171885;88.6856756756756;68.6856756756756;
Nike blazer;20.0;NIKE;BLANC, BORDEAUX;44;https://www.vinted.fr/items/2851297487-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00476_DjFtkhN21Ww2SkZbZuRA4YSr/310x430/1680274194.jpeg?s=e1bdc7f2be060fe2e63c40b283a121ffbc57c3c9;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;68.6856756756756;
Nike blazer ;20.0;NIKE;BLEU, BLANC;41;https://www.vinted.fr/items/2802438702-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0137d_mNTGmtJeBDY3wbbGUvAZC6Hk/310x430/1679153666.jpeg?s=451e612d56c0bcce6febf61780b08b9b8e8ee98c;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;68.6856756756756;
Nike Blazer;20.0;NIKE;GRIS, BLANC;44;https://www.vinted.fr/items/3038817657-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_008c9_6tFKTGArYqFDq6JLfcePaTuk/310x430/1684509349.jpeg?s=f3b2c03cdef3aaaaf14a4e5cba5cc07975c50ea7;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;68.6856756756756;
Nike blazer ;20.0;NIKE;BLEU;40;https://www.vinted.fr/items/2120447736-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01428_kXnmQTquYrzgY7AKbBHHGwcr/310x430/1661011280.jpeg?s=8ecec619a322f890a0484e6b62fb2d72e8f207ce;SÉNAS, FRANCE;Men;121.14028577502289;405;283.8597142249771;88.6856756756756;68.6856756756756;
Nike blazer ;20.0;NIKE;BLEU, BLANC;38;https://www.vinted.fr/items/2930758581-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0127a_46mzB58tH3t57PGWHwevc2Ak/310x430/1682113958.jpeg?s=0af9fc824c9ee6c591b0b37c3b1dbf24da0664c5;ESPAGNE;Men;240.81968736838846;405;164.18031263161154;88.6856756756756;68.6856756756756;
Blazer Nike ;20.0;NIKE;NOIR, BLANC;42,5;https://www.vinted.fr/items/2319293410-blazer-nike?referrer=catalog;https://images1.vinted.net/t/03_01c5d_HnZBc75sTaBbZFB7jaxdeT7n/310x430/1665941041.jpeg?s=0880258128ab1e3327fd45f7bda4c933ef3b25d3;BORDEAUX, FRANCE;Men;99.83489114488926;405;305.16510885511076;88.6856756756756;68.6856756756756;
Nike blazer;20.0;NIKE;NOIR, BLANC;41;https://www.vinted.fr/items/3344232711-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_026b5_XJZBcYiV4Vg1VsLqvCTQ3J6P/310x430/1691884546.jpeg?s=cebc60be925c798efa9a351d7ee933e8d9bcaa09;MARBELLA, ESPAGNE;Men;298.54781344724046;405;106.45218655275954;88.6856756756756;68.6856756756756;
Blazer nike ;20.0;NIKE;NOIR, BLANC;42,5;https://www.vinted.fr/items/3246747983-blazer-nike?referrer=catalog;https://images1.vinted.net/t/03_005bf_JhZyc2ZSYrqwKLHNbskaMXtK/310x430/1689519093.jpeg?s=6985091e7f1f8679817acaf0fd3fd181ca1ccf1e;ROMA, ITALIE;Men;221.3258796064532;405;183.6741203935468;88.6856756756756;68.6856756756756;
Nike Blazer ;20.0;NIKE;GRIS, BLANC;40;https://www.vinted.fr/items/2517157452-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00a19_FmbMjx4VhuHqur7gqTRxDCUn/310x430/1671212311.jpeg?s=67b2f910cac3ce6bfeed58e8cf1c9d9833f7aefc;UCCLE, BELGIQUE;Men;51.84996721252023;405;353.15003278747974;88.6856756756756;68.6856756756756;
nike blazer;20.0;NIKE;BEIGE;43;https://www.vinted.fr/items/2482984057-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_008b1_yZvp3qmScsrnL1NRvtE4yw9E/310x430/1670169604.jpeg?s=900510c67b089c1ca602d0be2079887423e1d125;MONTLOUIS-SUR-LOIRE, FRANCE;Men;39.77599497650098;405;365.224005023499;88.6856756756756;68.6856756756756;
Nike Blazer;20.0;NIKE;GRIS;41;https://www.vinted.fr/items/2815888159-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0229f_cAZcnT47Vc7z8cMgTce91mRe/310x430/1683793993.jpeg?s=41c922afaca3c4552bc2dad19e1f0076fd89033d;PERUGIA, ITALIE;Men;201.19855177670593;405;203.80144822329407;88.6856756756756;68.6856756756756;
Nike blazer;20.0;NIKE;GRIS;41;https://www.vinted.fr/items/2186841385-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01368_X18MAC5LJ3PfcamEPaVUvgjo/310x430/1662887672.jpeg?s=94ebfee93aa8ab39bcc3aeba6392db38abf1ab24;COURSAC, FRANCE;Men;86.85775307861378;405;318.14224692138623;88.6856756756756;68.6856756756756;
Nike Blazers ;20.0;NIKE;BLANC;38.0;https://www.vinted.fr/items/2137006252-nike-blazers?referrer=catalog;https://images1.vinted.net/t/03_01ef8_Ft4sWYErAAGu2uWsvugXj73V/310x430/1661509591.jpeg?s=4ebb38fbb2f0ab0daa65f48ee30e8a5c900ee2ee;TOULOUSE, FRANCE;Women;117.59588821571727;405;287.40411178428275;88.6856756756756;68.6856756756756;
Nike Blazer ;20.0;NIKE;MARRON, VERT;45;https://www.vinted.fr/items/2513381762-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01048_DKwgpfPm1DPfhPZosNttgr5Z/310x430/1672660455.jpeg?s=c95bcc639b119e0c955c1f5dd221fb3244485501;ROMA, ITALIE;Men;221.3258796064532;405;183.6741203935468;88.6856756756756;68.6856756756756;
Nike blazer ;20.0;NIKE;ROUGE;39.0;https://www.vinted.fr/items/2355713374-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_009ae_GKopbzZik9pe2bGsjtMmxCei/310x430/1666885138.jpeg?s=7eb1e5df536551854e89d3e0555464f0ee3b29fc;PEYREHORADE, FRANCE;Women;129.56575782334863;405;275.43424217665137;88.6856756756756;68.6856756756756;
